EulerAngles_0 EulerAngles_1 EulerAngles_2
3.8620058 1.8734705 3.0157601
3.8585786 1.8760344 3.0161412
3.8658483 1.8698165 3.0186788
3.8591218 1.8692083 3.0123032
3.8587427 1.876105 3.0127087
3.8620714 1.8656486 3.0093568
3.8726875 1.8730711 3.0209339
3.8597983 1.8779287 3.0075682
3.8601612 1.8713238 3.0186428
3.8613194 1.8834088 3.0228415
4.9088 1.64712 3.51266
3.8695707 1.8820376 3.0184311
3.8554962 1.8667071 3.0185868
3.8651051 1.8691239 3.0136508
1.8338825 2.6665723 3.5607809
1.8322538 2.6671148 3.5590688
1.8384838 2.676656 3.5578163
1.8444183 2.6631786 3.5686991
1.8386572 2.6649951 3.5643013
1.832046 2.6597967 3.5583912
1.833047 2.6712168 3.5566177
1.8345214 2.6685916 3.5602702
1.8513747 2.6595265 3.5787914
1.8359589 2.6659687 3.5627513
1.8489696 2.663774 3.5794511
1.8177747 2.6692816 3.5512848
1.8491078 2.67365 3.5761518
1.8123205 2.6608191 3.541145
1.825948 2.6689007 3.5612027
1.8499585 2.6742575 3.5771722
1.3454559 2.0169068 6.0897818
1.3584154 2.0173696 6.1028716
5.65802 0.60901 1.33383
1.3413332 2.0207043 6.0819137
1.3380308 2.0235462 6.0852089
1.3546239 2.0162404 6.0839988
1.3438283 2.0115961 6.0825681
1.3436682 2.0216296 6.0850958
1.3603631 2.022859 6.0914179
1.3499397 2.0122692 6.0932161
1.3570293 2.0086105 6.0831543
1.3553185 2.0163676 6.0932032
1.3391762 2.0221514 6.081147
1.3479741 2.0187365 6.0861339
1.3471617 2.0099573 6.0838796
1.3398419 2.0275856 6.092735
3.6443243 1.7147878 3.1360978
0.6625 0.98615 4.99137
3.6443774 1.7150292 3.1345303
3.6418924 1.7072945 3.1354448
3.6487727 1.7276225 3.1398274
3.6449618 1.7036854 3.1377025
3.6466651 1.7155691 3.1386074
3.646097 1.7162744 3.1380396
3.6460082 1.7204312 3.1388749
3.793958 2.6391591 2.0585357
3.8034304 2.6326053 2.0754907
3.7878695 2.6224892 2.0723244
3.7796562 2.6233871 2.0664584
3.7807755 2.6342308 2.0621576
3.7885941 2.6345085 2.0691186
3.7981188 2.631995 2.0708084
3.7903303 2.6304232 2.0686024
3.800245 2.619771 2.0754233
4.4590554 2.4532481 5.2652919
4.4672653 2.4563516 5.2584595
4.4713928 2.4444777 5.2659512
4.4642559 2.4442634 5.2593597
4.4752499 2.4450011 5.2670759
4.4774204 2.4450965 5.2643357
4.4563288 2.4408775 5.257679
4.4702051 2.4451943 5.2607164
4.4634153 2.4445577 5.2589767
4.4655745 2.4447215 5.2626467
4.4642259 2.4446298 5.2608055
4.4674085 2.4373805 5.2624313
4.4452399 2.4415957 5.2377014
3.73207 2.70304 5.6738
4.4707532 2.0270024 1.3592035
4.4700592 2.0371127 1.3668299
4.4598402 2.0289112 1.3589724
4.466567 2.026287 1.3611879
4.4680787 2.0231795 1.3577971
4.4662768 2.0261187 1.3597699
2.24628 1.26574 4.14579
4.463085 2.0346994 1.3599214
4.4626906 2.0299153 1.3538873
4.4675515 2.0261032 1.3625052
4.4731568 2.0354526 1.3646517
4.4674055 2.0265388 1.3611392
4.4684371 2.0293955 1.3598278
4.4661483 2.0197609 1.3634996
4.467813 2.0255031 1.3667758
4.4688676 2.026059 1.3578566
4.4655668 2.0295964 1.3617738
4.4702439 2.0212423 1.3615188
4.4662287 2.0268478 1.3618127
4.4671194 2.0243305 1.3646731
4.4715777 2.0245244 1.3563313
4.4714934 2.0175836 1.360185
4.4675279 2.0235839 1.3573349
4.4779997 2.0269969 1.3614581
4.4772723 2.030869 1.3558794
1.43106 2.7153 1.26414
2.179199 1.6376036 6.0940544
2.1775954 1.6513495 6.0967022
2.1770916 1.6562988 6.0990898
2.1759225 1.6534247 6.0962211
2.1763293 1.6505272 6.0961502
2.176099 1.6544105 6.0994272
2.1761385 1.659118 6.0905982
2.1712063 1.6541542 6.0912913
2.1703598 1.6526711 6.0890006
2.1799235 1.6533654 6.0925193
2.1815279 1.6505009 6.1037862
2.1803254 1.6537459 6.0941739
2.1794195 1.653897 6.0929318
2.1781244 1.6534109 6.0955579
2.1793902 1.6536869 6.0866028
1.68451 1.22276 2.40102
2.1781974 1.6505966 6.1015087
2.1808244 1.6525746 6.1003865
2.1808712 1.6520405 6.0950336
2.1803136 1.653722 6.0926555
2.1795755 1.6539433 6.0909611
2.1795345 1.653126 6.0933641
3.54388 1.7815 1.73795
3.8607735 1.8678117 3.0108073
3.8583549 1.8669043 3.0120387
3.8661165 1.8698853 3.0189768
3.8661269 1.8701306 3.0178761
3.8611772 1.8686043 3.014067
3.8677204 1.8640821 3.0277883
3.8650509 1.8648643 3.0279189
3.8635392 1.8719458 3.0169564
3.8575355 1.8653846 3.0133412
3.8610613 1.8696039 3.0150901
0.39648 2.58555 3.96034
3.8699522 1.8739222 3.0289594
3.8655403 1.8687582 3.0163503
3.8592911 1.8693284 3.0159933
3.8608597 1.8699888 3.0157656
1.8530436 2.6654983 3.5684653
1.8509109 2.6646246 3.5673483
1.8138122 2.6663699 3.5417088
1.8206508 2.6565477 3.5441117
1.8276492 2.6581122 3.5468459
1.8427022 2.6671202 3.5627211
1.8405181 2.6709082 3.5622054
1.8334515 2.6672862 3.5589698
1.8296132 2.664996 3.558451
1.827999 2.6565475 3.5600296
1.8383914 2.6653814 3.564805
1.8465418 2.6600993 3.5681599
1.8371923 2.6731512 3.5579688
1.8164837 2.6630744 3.5387801
1.8325734 2.6646893 3.5540263
1.8213233 2.660817 3.5434137
1.3395956 2.015946 6.0877549
1.3539542 2.0069721 6.0860241
1.3575688 2.0154282 6.1004536
1.3447321 2.0036233 6.0846583
1.3408963 2.0166633 6.0933755
1.343279 2.0175773 6.0848717
1.348366 2.013187 6.0819752
1.3449904 2.0166415 6.0855673
1.3474288 2.018055 6.088199
1.3442452 2.0156057 6.0861072
1.343835 2.0165296 6.0854752
1.3391054 2.0212801 6.081597
1.340462 2.023223 6.082799
1.3433147 2.0126465 6.0904218
1.3369924 2.0168422 6.0880307
1.3377047 2.0173415 6.0875564
3.6432282 1.7142916 3.1357963
0.15791 1.31776 0.30008
3.6496546 1.7182011 3.1336471
3.6509419 1.7137658 3.1384419
3.6469294 1.7146355 3.137209
3.6454561 1.7055994 3.1434137
3.6465726 1.7108827 3.146284
3.6460835 1.7146577 3.1375637
3.6434162 1.7121181 3.1432726
3.6495166 1.7222793 3.1500561
3.7920092 2.6241883 2.0725903
3.8063379 2.6277023 2.0840684
3.7906696 2.6303911 2.0654547
3.7938539 2.6304421 2.0689612
3.7927703 2.6364694 2.069665
3.7865156 2.6295575 2.062564
1.07682 2.21611 1.65795
3.8057164 2.6242964 2.0866172
4.4518225 2.44407 5.2431229
4.474851 2.4532689 5.2634553
4.4719325 2.4536068 5.2610019
4.4701994 2.4461953 5.2590327
4.4719901 2.4488763 5.2666932
4.482791 2.4402027 5.2764522
4.471407 2.4501438 5.2732009
4.4576201 2.4443683 5.2495603
4.4601018 2.4453357 5.2539012
4.4576999 2.4509242 5.2620523
4.453613 2.4486195 5.2575086
4.4822968 2.4382826 5.2667494
4.4683295 2.4512722 5.2626867
4.4732552 2.4524605 5.2616203
4.4633666 2.0268706 1.3511991
4.4726253 2.0338111 1.3682635
4.4668642 2.0236367 1.3566772
4.4665542 2.0275679 1.3635603
4.4751762 2.0197624 1.369778
4.4806035 2.0251478 1.368461
4.4714041 2.0127848 1.3589677
0.60431 2.66091 3.78131
4.4667208 2.0267306 1.3615599
4.4688641 2.02329 1.3632252
4.475547 2.0334693 1.366312
4.467062 2.0252219 1.3597507
4.4665292 2.0270256 1.360037
4.4656418 2.0293551 1.3607931
4.4643139 2.0272334 1.3596831
4.462355 2.0240712 1.3593208
4.4648669 2.03005 1.3622381
4.4742841 2.0255891 1.3636486
4.4664575 2.0262527 1.359942
4.4642179 2.0257631 1.3617138
3.81228 1.07366 5.0281
4.4760457 2.0254865 1.3674489
4.4697409 2.0243113 1.3571897
4.47403 2.0235287 1.3587964
4.4698222 2.0292211 1.3548979
3.28188 2.20358 3.59565
2.1794122 1.6417136 6.10147
2.1851451 1.6546269 6.0989913
2.1799476 1.6598742 6.089944
2.1711406 1.6574817 6.0925729
2.1704074 1.6569872 6.0913016
2.1731974 1.6587212 6.0971958
2.1715092 1.6540359 6.0965946
2.173047 1.651325 6.0983407
2.1755096 1.655964 6.0968323
2.1762814 1.6543353 6.0928127
2.1781529 1.659176 6.0971459
2.1817703 1.6568764 6.0934492
2.1799745 1.6536673 6.0970654
2.1804695 1.6537541 6.0946556
2.1881627 1.6556932 6.0905008
2.1804041 1.6476754 6.0956365
2.1834016 1.6535469 6.0960605
2.1780349 1.6502386 6.1013752
2.1781603 1.6522544 6.0917054
2.181737 1.6570856 6.0936367
2.1803956 1.6566709 6.0936923
2.1818888 1.6547685 6.0941543
3.8653772 1.8697041 3.0181859
3.8611234 1.86759 3.0088421
3.8624673 1.8681483 3.0139591
3.8589857 1.8688654 3.0139471
3.8618993 1.8716256 3.0197451
3.8607179 1.8634859 3.0220159
3.8610378 1.8606096 3.0158027
3.8631783 1.8623952 3.014209
3.8667591 1.8724704 3.014622
3.8549232 1.8656496 3.0125063
3.8540915 1.8692974 3.0108629
3.8659814 1.8674885 3.0179461
3.8544137 1.87211 3.0158969
3.8597291 1.8705887 3.0102235
3.8664245 1.8704452 3.0174987
3.8718424 1.8710203 3.0160622
1.84152 2.6669656 3.5775439
1.8191808 2.6663715 3.5459233
1.8222817 2.6590112 3.5521003
1.8330373 2.6655129 3.5673486
1.8341505 2.6662542 3.5597415
1.8440064 2.6661656 3.5623514
1.8395683 2.6639395 3.56512
1.8370234 2.6653027 3.5593111
1.8309599 2.6631901 3.552659
1.8307003 2.6553019 3.5596097
1.8357659 2.6650954 3.561709
1.8376847 2.6588651 3.5611996
1.8415444 2.659198 3.5619781
1.8223059 2.663018 3.5445891
1.8144221 2.667502 3.537129
0.61386 1.81455 2.95602
1.3416419 2.0157634 6.0844304
1.3422028 2.0230457 6.0760275
1.3511781 2.0276061 6.0840225
1.3420676 2.0066805 6.0709289
1.3540667 2.0217647 6.0780022
1.3473155 2.0308316 6.0900783
1.3520992 2.0164462 6.0899301
1.345085 2.0166228 6.0861081
1.3449045 2.0167766 6.0863206
1.3422343 2.0179415 6.0869094
1.3460824 2.016413 6.0874736
1.3468163 2.0161134 6.0859751
1.3392306 2.0139879 6.0842308
1.3392181 2.0118456 6.0779128
1.3430278 2.0140914 6.075481
0.62438 1.04615 2.93775
3.6465556 1.7178177 3.136004
3.647558 1.7154279 3.1372138
3.6565181 1.7178416 3.1348987
3.6534389 1.7187114 3.1303845
3.6489514 1.7220943 3.1356981
3.646353 1.7140087 3.1377518
3.6468077 1.7135346 3.1377712
3.6453846 1.715402 3.1351363
3.6486826 1.7151891 3.1364724
3.6447391 1.7159831 3.1374264
3.6520796 1.7211333 3.147402
3.7779491 2.6305441 2.0522173
3.7957928 2.6294369 2.0755394
3.7800819 2.6248217 2.0654356
3.7943459 2.6264428 2.0830778
3.7855874 2.6342362 2.0651512
3.795538 2.6241471 2.0677349
3.785864 2.628785 2.0610799
4.4648254 2.4448044 5.2600995
4.4673182 2.4459719 5.269252
4.468291 2.4428728 5.2676076
4.4695773 2.4435402 5.2629702
4.4759074 2.4445235 5.2649309
4.470374 2.4396111 5.2556097
4.4729727 2.4451718 5.2567288
4.455741 2.4522502 5.2582793
4.4636044 2.4432276 5.2569058
4.4705373 2.4456825 5.2679764
4.4612416 2.4425127 5.2608261
4.4843024 2.4370049 5.2712431
4.4745317 2.4429001 5.2619134
4.4591471 2.4537224 5.265038
4.4751424 2.0355671 1.3554273
4.4666884 2.0283669 1.3651351
4.4712676 2.0277555 1.359341
4.4694055 2.0252538 1.3675321
4.4700131 2.032138 1.3649778
4.4799214 2.0224682 1.3720975
4.4676426 2.0182083 1.3702662
4.4671121 2.027827 1.3601379
4.4666936 2.0258152 1.3649116
4.4683193 2.0265175 1.3653139
4.4662853 2.022997 1.3641894
4.4644495 2.026101 1.3576835
4.4670754 2.0272056 1.3608049
4.467741 2.0267659 1.3613227
4.4630054 2.0235076 1.3616519
4.4690948 2.0262605 1.3685942
4.4677792 2.0276136 1.3619777
4.4678842 2.0257087 1.3533293
4.4635313 2.0234637 1.3532969
4.4665986 2.0305712 1.3643511
4.4752802 2.0362317 1.3729336
4.4698551 2.0301608 1.3676098
4.4715145 2.0287624 1.3698208
4.4709358 2.0261436 1.3687045
4.4685644 2.027587 1.3619567
2.1796866 1.6539779 6.0924539
2.1792766 1.6546724 6.0911659
2.1761741 1.6495894 6.0945287
2.1737451 1.6563758 6.0897305
2.1802118 1.6538044 6.0960166
2.1825141 1.65327 6.0943847
2.1742769 1.6458514 6.0884594
2.1748494 1.6433467 6.0961068
2.1697521 1.6530899 6.0960741
2.1746496 1.653627 6.0903175
2.1782251 1.6543532 6.0993381
2.1809854 1.6607383 6.0948612
2.1800132 1.6541605 6.0919468
2.1780412 1.6505395 6.0941838
2.1766648 1.6534973 6.0965623
2.1873016 1.6558594 6.0929917
2.1755456 1.6518267 6.0867051
2.1750134 1.6503752 6.0871651
2.1788661 1.6515863 6.1015157
2.1795811 1.6519706 6.1016978
2.176126 1.6543211 6.0985841
2.1781665 1.6504593 6.0959406
2.177639 1.6532432 6.0979914
3.8579498 1.8812833 3.0173862
3.8651499 1.8760464 3.0120151
3.8641236 1.8744253 3.0194537
3.8633397 1.8710809 3.0155997
3.8647149 1.8678607 3.0133001
3.8628774 1.8713677 3.0149376
3.8658911 1.868061 3.0183971
3.8674446 1.8724913 3.0124607
3.8638847 1.871852 3.0135813
3.866958 1.8696283 3.0086576
3.870326 1.8743228 3.0151653
3.873585 1.8701411 3.0203048
3.8644622 1.8729563 3.0258812
3.8707548 1.8795066 3.0244411
3.8575481 1.8720401 3.014138
3.8599588 1.8843691 3.0190269
1.8485779 2.6613093 3.5791829
1.8364304 2.6670928 3.5618264
1.8386587 2.6694569 3.5703087
1.8413445 2.6678847 3.5697631
1.8350448 2.6684779 3.5627489
1.8420469 2.6597558 3.5644151
1.8538851 2.6648985 3.5751647
1.8477917 2.6678052 3.5787789
1.826808 2.6682055 3.5566037
1.8417018 2.66343 3.5609153
1.8339161 2.6618923 3.5591116
1.8426564 2.6637742 3.5636707
1.8378137 2.6599769 3.558256
1.8451742 2.6610064 3.5700814
1.8357267 2.6632954 3.5625905
3.61795 1.87394 5.8719
1.3489912 2.0084897 6.0830405
1.3443108 2.0158137 6.0826843
1.3450408 2.0155916 6.0855518
1.3436565 2.0180354 6.0826051
1.3371014 2.0100822 6.0717056
1.3377538 2.0272876 6.0873953
1.3447739 2.0132559 6.0846621
1.3440154 2.0170974 6.0911882
1.3452574 2.0143933 6.0923393
1.3409257 2.0129886 6.0870936
1.3467596 2.0140878 6.090884
1.342195 2.017279 6.0842826
1.3434455 2.0165408 6.0848966
1.3458406 2.0181953 6.0866511
1.3450346 2.0174841 6.0859224
1.3419469 2.0234793 6.0805933
3.642448 1.7132893 3.1240298
3.6484416 1.7156464 3.1405251
3.6484051 1.7143483 3.1375825
3.6479386 1.7189246 3.1413701
3.6445613 1.7165493 3.1359717
3.6400133 1.7149689 3.1384927
3.6429713 1.7181754 3.1423797
3.6447953 1.7147286 3.139295
3.6505416 1.7181407 3.1413544
3.6405223 1.7224221 3.1379957
3.6543372 1.7150574 3.1358844
3.6535911 1.7011618 3.1410996
3.7889535 2.6225501 2.0665273
3.7883961 2.6274111 2.06745
3.8033588 2.6259483 2.0781242
3.7838887 2.6302623 2.060696
3.7842304 2.6299961 2.0615354
3.7938504 2.6316936 2.0736312
4.4572531 2.4358715 5.2553672
4.4566723 2.4431956 5.2492032
4.4703359 2.4406431 5.2596194
4.4760783 2.4437875 5.2678891
4.474444 2.4384784 5.2644736
4.4668957 2.4439143 5.2614456
4.4643703 2.4485794 5.255432
4.4538708 2.453057 5.2547123
4.4734258 2.4480061 5.2678891
4.4668927 2.4440293 5.2623892
4.4609674 2.439458 5.2621255
4.4766849 2.4334377 5.2623256
4.4683234 2.4416844 5.255531
4.4621511 2.4568509 5.2573981
4.4666612 2.0267572 1.357412
4.4669285 2.0270445 1.3613066
4.4661773 2.026217 1.3616077
4.4666533 2.0318415 1.3659036
4.4650122 2.0277241 1.3600544
4.4670748 2.024412 1.3615569
4.4721931 2.025584 1.3640282
4.4672868 2.0293122 1.3621123
4.4674699 2.0264852 1.3620313
4.4671344 2.0267682 1.3611953
4.4656134 2.0216761 1.3526129
4.4662318 2.0278721 1.3616152
4.4670857 2.0298991 1.3627167
4.4662386 2.0257332 1.362713
4.466266 2.0255939 1.3621135
4.4650759 2.0221541 1.3668911
4.4698034 2.025026 1.3629152
4.4634183 2.0231764 1.3599252
4.463537 2.027163 1.358705
4.4699695 2.0323566 1.3617789
4.4708841 2.0266398 1.3586683
4.4637547 2.0248799 1.3633193
4.4647103 2.0237092 1.3602569
4.4662969 2.0312726 1.3625621
4.464257 2.0215476 1.3704684
5.59397 0.45583 2.02869
2.1826165 1.655585 6.0978269
2.177134 1.6503445 6.0976622
0.54544 2.56497 0.82504
2.1776263 1.6524259 6.0937979
2.1799792 1.6538282 6.0929387
2.1798006 1.6458755 6.0953068
2.179073 1.653461 6.0952355
2.1761737 1.6490097 6.0976055
2.1812111 1.6606956 6.0941926
2.1754038 1.6566948 6.0995563
2.1838869 1.6495513 6.0945005
2.1816495 1.6530752 6.1020093
2.1744734 1.653726 6.0981525
2.1796086 1.656677 6.0944629
2.1807275 1.6563605 6.0939331
2.1763587 1.6562622 6.0849423
2.1793693 1.6525719 6.0902726
2.1856321 1.6526139 6.0944478
2.1807833 1.6557574 6.0922421
2.1815581 1.6562355 6.0894144
2.1803736 1.6595623 6.0910744
2.1886488 1.6552731 6.0943209
3.8640275 1.8746235 3.0148826
3.864308 1.8732125 3.0248058
3.8645856 1.8713772 3.0243716
3.8638403 1.8734969 3.0193741
3.863377 1.8675808 3.0130746
3.8714588 1.8687105 3.0153848
3.8600041 1.8635567 3.0126356
3.8652522 1.8737384 3.0156711
3.8637039 1.8723317 3.0123861
3.8651537 1.869919 3.0181582
3.8676343 1.8765006 3.0162039
3.8678901 1.8679482 3.015592
3.8657062 1.8715354 3.0205376
3.8717802 1.8763599 3.0249194
3.8621376 1.8740382 3.0144807
3.8647784 1.8695838 3.0191272
1.8261437 2.660911 3.5609717
1.8444563 2.6619699 3.5778193
1.8293045 2.6577859 3.5620795
1.83002 2.6581581 3.5621352
1.837217 2.6688087 3.5647337
1.8465533 2.6640939 3.5651557
1.8320669 2.6672056 3.560764
1.8270315 2.6650972 3.5565168
1.8294345 2.6678097 3.5550511
1.8444824 2.667966 3.5703425
1.8283737 2.6677386 3.549153
1.8265446 2.6630251 3.5471952
1.8371016 2.6672069 3.5625064
1.8398885 2.6557365 3.5639196
1.836554 2.6560708 3.5593926
1.8192955 2.6653245 3.539008
1.3396521 2.012482 6.0697784
1.3414869 2.0094511 6.07958
1.3453539 2.0162595 6.0846095
1.3431373 2.0133355 6.0808501
1.47268 2.35871 2.89982
1.3426988 2.016115 6.0864532
1.3446396 2.0157584 6.0852757
1.3458728 2.0168346 6.0866958
1.3453209 2.0163081 6.0857308
3.36143 1.14947 1.32416
1.3512187 2.0092342 6.0852822
1.3423768 2.0147149 6.0853233
1.3391744 2.0193725 6.0853566
1.3398239 2.0207644 6.0827699
1.3463094 2.0225604 6.0882342
1.3389494 2.0192902 6.0916064
3.6576897 1.7174673 3.1372165
3.647487 1.7127827 3.1395971
3.651742 1.7119153 3.1453343
3.64096 1.7195249 3.1366812
4.82006 1.92415 3.26371
3.6459835 1.7135134 3.1378702
3.6457796 1.7105261 3.1432817
3.6445063 1.7182079 3.1344865
3.641658 1.7119225 3.1332791
3.637167 1.7112742 3.1356513
3.6462822 1.7087787 3.1313151
3.6457869 1.7169361 3.1371863
3.6347583 1.7087199 3.1291338
3.7873083 2.6206391 2.0592339
3.8061578 2.6293955 2.079428
3.7915435 2.6285797 2.0687997
3.7891835 2.6277749 2.06493
3.7942883 2.6269406 2.0738217
4.467265 2.4452728 5.2708433
4.4685398 2.4364835 5.2651702
4.4773469 2.4412177 5.2656647
4.4720943 2.4429012 5.2616472
4.4673738 2.4447665 5.2544161
4.4729412 2.4502541 5.265579
4.4653368 2.4528678 5.2643908
4.4707329 2.447681 5.2702766
4.4619372 2.4442366 5.2642771
4.4653209 2.4525251 5.2631443
4.4659448 2.4436476 5.260775
4.4642618 2.4439667 5.2527493
4.4634335 2.4443822 5.2627531
4.4728472 2.4446284 5.2729679
4.4630812 2.0185681 1.3650895
4.4656496 2.0255864 1.3620128
4.4662203 2.0287424 1.3673681
4.4543498 2.0212767 1.3592015
4.4668966 2.0259221 1.3605929
4.4666041 2.0229639 1.3622241
4.4568041 2.0254553 1.3622338
4.459971 2.0286188 1.3668741
4.4751474 2.0297595 1.3567449
4.4736702 2.0269285 1.3545839
4.4595801 2.023282 1.3502479
4.4656559 2.026158 1.3631484
4.4707754 2.0288013 1.3614732
4.4669962 2.0260127 1.3621564
4.4699001 2.0255774 1.3667278
4.4675108 2.0211256 1.3654379
4.4627532 2.0245622 1.360327
4.4665401 2.0228293 1.3587537
4.4635064 2.023436 1.3588321
4.4681588 2.0276365 1.3642157
4.4653722 2.032361 1.3575594
4.4683445 2.0315088 1.3532252
4.4654199 2.0260916 1.3621108
4.4647847 2.0307172 1.3655116
2.1801299 1.6509976 6.0892115
2.1866481 1.6552409 6.0873728
2.1760472 1.6583794 6.0943846
2.1774494 1.653607 6.1004335
2.1767859 1.6502664 6.0832798
2.1787845 1.6527732 6.0880595
2.1792805 1.655529 6.0914608
2.1803493 1.6499488 6.0930574
2.1729489 1.6532792 6.0950932
2.1782689 1.6482617 6.0951505
2.1788645 1.6608489 6.0938658
2.1822809 1.6625411 6.0963453
2.1831113 1.6588231 6.09036
2.1831706 1.6581169 6.099453
2.1783005 1.64963 6.0929498
2.180269 1.6537035 6.0935515
2.1729781 1.6582229 6.0867118
2.1702764 1.647267 6.0884066
2.176264 1.6497325 6.0975895
2.1812289 1.6535149 6.0922706
2.1788167 1.6540459 6.0913306
2.1833444 1.655158 6.0961498
2.1821916 1.6531925 6.0969214
2.1788508 1.6538716 6.0919552
2.1785152 1.6551554 6.0905183
3.8622964 1.8665996 3.0168841
4.18758 2.48726 0.57508
3.8602788 1.8724192 3.0200501
3.8631777 1.8680568 3.0125789
3.8681344 1.8707463 3.0257975
3.8564047 1.8643631 3.0153423
3.8625592 1.8722099 3.0167407
3.8624679 1.8720502 3.0151437
3.8656418 1.8691727 3.017867
3.8639314 1.8716827 3.0148751
3.8616734 1.870518 3.0172517
3.865241 1.8690737 3.0203796
3.8639864 1.8774707 3.0200358
3.8594307 1.8682101 3.0136739
3.8768225 1.8632305 3.0226558
1.8390161 2.6652963 3.5663978
1.8424413 2.6647551 3.5685221
1.8335695 2.6684131 3.5636326
1.8372681 2.667347 3.5624119
1.8375716 2.6659979 3.5634913
1.8522981 2.6656442 3.5730757
1.8274241 2.6729115 3.5561653
1.839042 2.6741617 3.563994
1.8344221 2.6671901 3.5617027
4.98172 1.09831 3.22837
1.8276842 2.664941 3.5524841
1.82589 2.6641987 3.5549429
1.8362066 2.6664039 3.5621246
1.8364093 2.6664569 3.5619287
1.85439 2.664519 3.5739215
1.8320771 2.6662157 3.5656101
1.8468981 2.6626963 3.5757031
1.341093 2.0153325 6.0714524
1.3466613 2.0113419 6.0850828
1.3447858 2.0120287 6.078713
1.3576543 2.0081276 6.0938442
1.3429201 2.0145523 6.0895514
1.3468469 2.0192447 6.0861495
1.3481492 2.0182052 6.0875164
1.3449864 2.0170182 6.0856321
1.343909 2.0267679 6.0819207
1.3409711 2.0152546 6.0755516
1.3464507 2.0131423 6.0831839
1.3449881 2.0166169 6.0858528
1.3420031 2.0161836 6.0803467
1.3435466 2.0142146 6.0864126
1.3433796 2.0156085 6.0858342
3.641974 1.7248829 3.1404995
3.6551051 1.7160105 3.1464611
3.6551077 1.7105356 3.1445152
3.6431639 1.7209217 3.1351048
3.6498135 1.7136488 3.1455514
3.6499501 1.7068697 3.1403971
3.6425154 1.7109463 3.1409602
3.6418086 1.7208138 3.1388012
3.6448858 1.7198583 3.1371707
3.6454872 1.7150262 3.1377515
5.42816 1.22332 2.94278
3.6456621 1.7138859 3.1376321
3.6468647 1.7119501 3.1371222
3.6440611 1.7152988 3.1378987
3.7967492 2.6286502 2.0744494
3.796787 2.6298899 2.0715484
3.7919277 2.6311461 2.0654285
3.786165 2.6296383 2.0638543
4.4655822 2.4442871 5.2610356
4.4640899 2.4441427 5.2593256
4.4702595 2.4450649 5.2635295
4.469407 2.4442206 5.2637447
4.4658564 2.4438455 5.2603277
4.466141 2.4459943 5.2607619
3.23466 0.6022 2.76886
4.4752536 2.44729 5.2709478
4.4663756 2.4432979 5.2693063
4.4640111 2.4520028 5.2597965
0.4716 0.72217 5.21052
4.4628285 2.4473034 5.2555237
4.4636482 2.4440235 5.2598716
4.17734 1.33969 5.40828
4.4589152 2.4418142 5.2579817
4.4624803 2.0328462 1.3697865
4.4610339 2.0288764 1.3640184
4.4610265 2.0116677 1.3557801
4.466838 2.0253468 1.3607662
4.4682175 2.023065 1.3598336
4.4648024 2.0193173 1.3634116
4.4691976 2.0301332 1.3602018
4.4659092 2.0267507 1.3651485
4.4717577 2.0278475 1.3715431
4.4692173 2.0182126 1.3565379
