EulerAngles_0 EulerAngles_1 EulerAngles_2
1.8350446 2.6661943 3.5610691
1.8350444 2.6661966 3.561065
1.8350442 2.6661987 3.5610611
1.8350442 2.6662008 3.5610581
1.8350444 2.6662027 3.5610556
1.3451687 2.0163711 6.0855502
1.3451685 2.0163714 6.0855505
0 0 0
1.3451668 2.0163731 6.0855517
1.3451657 2.0163742 6.0855526
1.3451644 2.0163754 6.0855538
1.3451628 2.0163767 6.085555
1.3451611 2.016378 6.0855564
1.3451593 2.0163793 6.0855578
1.3451573 2.0163806 6.0855589
1.3451553 2.0163818 6.0855599
1.3451532 2.0163829 6.0855606
1.3451513 2.0163839 6.0855612
1.3451497 2.0163847 6.0855617
1.3451486 2.0163852 6.0855621
1.345148 2.0163856 6.0855623
3.6462182 1.7152884 3.1373439
0 0 0
3.6462166 1.7152891 3.1373439
3.6462153 1.7152897 3.1373438
3.6462138 1.7152904 3.1373436
3.646212 1.7152913 3.1373432
3.6462102 1.7152924 3.1373425
3.6462084 1.7152937 3.1373416
3.6462066 1.7152951 3.1373405
3.7922287 2.6288463 2.0692943
3.7922286 2.6288462 2.0692943
3.7922283 2.6288462 2.0692943
3.7922281 2.6288461 2.0692941
3.7922279 2.6288462 2.069294
3.7922279 2.6288462 2.069294
3.7922281 2.628846 2.069294
3.7922282 2.6288459 2.069294
3.7922283 2.6288457 2.0692941
4.466807 2.444756 5.2615433
4.4668066 2.4447557 5.2615434
4.4668057 2.4447551 5.2615433
4.4668043 2.4447543 5.2615431
4.4668024 2.4447534 5.2615427
4.4668001 2.4447524 5.261542
4.4667974 2.4447513 5.2615411
4.4667945 2.4447502 5.2615401
4.4667917 2.4447491 5.261539
4.466789 2.444748 5.2615378
4.4667867 2.444747 5.2615367
4.4667847 2.444746 5.2615357
4.4667832 2.4447454 5.2615349
4.466782 2.4447449 5.2615344
4.4674596 2.0264545 1.3613029
4.46746 2.0264538 1.3613027
4.4674607 2.0264523 1.3613023
4.4674617 2.0264503 1.3613015
4.467463 2.0264477 1.3613002
4.4674645 2.0264449 1.3612985
4.467466 2.0264418 1.3612963
4.4674677 2.0264385 1.3612937
4.4674694 2.0264348 1.3612906
4.4674712 2.0264308 1.3612873
4.4674729 2.0264266 1.3612838
4.4674747 2.0264221 1.3612801
4.4674764 2.0264175 1.3612763
4.4674781 2.0264128 1.3612725
4.46748 2.026408 1.3612685
4.4674818 2.0264033 1.3612645
4.4674838 2.0263988 1.3612605
4.4674858 2.0263946 1.3612567
4.4674878 2.0263908 1.3612531
4.4674897 2.0263873 1.3612498
4.4674915 2.0263844 1.3612469
4.4674929 2.0263819 1.3612443
4.467494 2.0263801 1.3612423
4.4674948 2.0263789 1.3612408
4.4674951 2.0263783 1.36124
0 0 0
2.179886 1.6534959 6.0932187
2.1798873 1.6534957 6.0932188
2.1798891 1.6534952 6.0932187
2.1798914 1.6534944 6.0932186
2.1798944 1.6534934 6.0932183
2.179898 1.6534922 6.0932179
2.1799023 1.6534909 6.0932174
2.1799072 1.6534893 6.0932167
2.1799127 1.6534876 6.0932158
2.1799187 1.6534858 6.0932146
2.179925 1.6534837 6.0932132
2.1799314 1.6534815 6.0932113
2.1799377 1.6534792 6.0932091
2.1799441 1.6534767 6.0932067
2.1799503 1.6534742 6.0932041
2.1799563 1.6534718 6.0932016
2.179962 1.6534696 6.0931992
2.1799673 1.6534676 6.0931968
2.1799721 1.6534659 6.0931945
2.1799764 1.6534645 6.0931924
2.17998 1.6534634 6.0931904
2.1799829 1.6534624 6.0931889
0 0 0
3.863451 1.8703733 3.0162051
3.8634515 1.8703736 3.0162054
3.8634522 1.8703741 3.0162058
3.8634532 1.8703749 3.0162062
3.8634542 1.8703758 3.0162067
3.8634554 1.870377 3.0162072
3.8634564 1.8703785 3.0162077
3.8634574 1.8703801 3.0162083
3.8634583 1.8703817 3.0162089
3.8634591 1.8703833 3.0162097
3.8634598 1.8703847 3.0162105
3.8634604 1.8703858 3.0162111
3.8634608 1.8703866 3.0162116
3.8634611 1.8703872 3.0162119
3.8634613 1.8703874 3.016212
1.8350367 2.6661756 3.5611101
1.8350373 2.6661765 3.5611075
1.835038 2.6661777 3.5611045
1.8350389 2.666179 3.5611012
1.8350399 2.6661806 3.5610977
1.835041 2.6661825 3.5610939
1.8350419 2.6661844 3.56109
1.8350426 2.6661864 3.5610858
1.8350431 2.6661885 3.5610815
1.8350435 2.6661905 3.5610772
1.8350439 2.6661928 3.5610729
1.835044 2.666195 3.5610686
1.8350439 2.6661972 3.5610645
1.8350437 2.6661994 3.5610607
1.8350437 2.6662014 3.5610576
1.8350439 2.6662033 3.5610552
1.3451691 2.0163708 6.08555
1.3451688 2.0163712 6.0855503
1.3451682 2.0163719 6.0855509
1.3451673 2.0163728 6.0855517
1.3451661 2.016374 6.0855527
1.3451648 2.0163752 6.0855538
1.3451633 2.0163764 6.0855551
1.3451616 2.0163777 6.0855565
1.3451597 2.016379 6.0855579
1.3451578 2.0163802 6.085559
1.3451558 2.0163814 6.08556
1.3451538 2.0163825 6.0855607
1.3451519 2.0163835 6.0855614
1.3451504 2.0163842 6.0855619
1.3451493 2.0163848 6.0855622
1.3451488 2.0163851 6.0855624
3.6462177 1.7152884 3.1373435
3.6462171 1.7152887 3.1373435
3.6462162 1.7152892 3.1373434
3.6462149 1.7152897 3.1373432
3.6462133 1.7152905 3.137343
3.6462116 1.7152913 3.1373426
3.6462097 1.7152925 3.1373419
3.6462079 1.7152938 3.137341
3.6462062 1.7152952 3.1373399
3.6462045 1.7152966 3.1373386
3.7922286 2.6288461 2.0692942
3.7922284 2.6288461 2.0692942
3.7922281 2.6288461 2.0692941
3.792228 2.6288461 2.069294
3.792228 2.6288461 2.0692939
3.792228 2.628846 2.0692938
3.7922281 2.6288458 2.0692939
3.7922282 2.6288457 2.0692939
4.4668071 2.4447542 5.2615439
4.4668068 2.4447539 5.261544
4.466806 2.4447534 5.2615439
4.4668046 2.4447527 5.2615437
4.4668028 2.4447519 5.2615433
4.4668005 2.4447509 5.2615427
4.4667977 2.4447499 5.2615418
4.4667948 2.4447488 5.2615407
4.466792 2.4447477 5.2615396
4.4667893 2.4447466 5.2615386
4.466787 2.4447455 5.2615375
4.4667851 2.4447446 5.2615366
4.4667835 2.4447439 5.2615358
4.4667822 2.4447435 5.2615352
4.4674591 2.0264546 1.3613026
4.4674595 2.0264538 1.3613025
4.4674601 2.0264524 1.361302
4.4674611 2.0264504 1.3613012
4.4674624 2.0264479 1.3612999
4.4674638 2.0264451 1.3612982
4.4674653 2.026442 1.361296
4.4674669 2.0264387 1.3612933
4.4674685 2.026435 1.3612902
4.4674703 2.0264311 1.3612869
4.467472 2.0264269 1.3612834
4.4674737 2.0264225 1.3612796
4.4674754 2.026418 1.3612758
4.4674771 2.0264133 1.361272
4.4674788 2.0264086 1.361268
4.4674807 2.0264039 1.361264
4.4674826 2.0263995 1.3612601
4.4674845 2.0263953 1.3612563
4.4674864 2.0263915 1.3612527
4.4674883 2.0263881 1.3612494
4.4674899 2.0263852 1.3612465
4.4674913 2.0263828 1.3612441
4.4674924 2.0263809 1.3612421
4.4674931 2.0263797 1.3612407
4.4674935 2.0263791 1.3612399
0 0 0
2.1798875 1.6534958 6.0932169
2.1798888 1.6534954 6.093217
2.1798906 1.6534949 6.0932169
2.1798929 1.6534941 6.0932168
2.1798959 1.6534931 6.0932165
2.1798995 1.6534918 6.0932162
2.1799037 1.6534904 6.0932158
2.1799086 1.6534889 6.0932151
2.179914 1.6534873 6.0932142
2.1799199 1.6534855 6.093213
2.179926 1.6534835 6.0932115
2.1799322 1.6534813 6.0932097
2.1799385 1.653479 6.0932075
2.1799447 1.6534765 6.0932051
2.1799508 1.6534741 6.0932026
2.1799567 1.6534717 6.0932001
2.1799622 1.6534694 6.0931977
2.1799674 1.6534675 6.0931954
2.1799721 1.6534658 6.0931931
2.1799763 1.6534644 6.0931911
2.1799798 1.6534632 6.0931892
2.1799827 1.6534622 6.0931877
3.8634516 1.8703735 3.0162048
3.8634519 1.8703736 3.0162049
3.8634523 1.8703739 3.0162051
3.8634531 1.8703744 3.0162055
3.863454 1.8703751 3.0162059
3.863455 1.870376 3.0162063
3.863456 1.8703771 3.0162068
3.8634571 1.8703785 3.0162072
3.863458 1.8703801 3.0162078
3.8634589 1.8703816 3.0162084
3.8634596 1.8703831 3.0162091
3.8634604 1.8703844 3.0162099
3.8634609 1.8703855 3.0162105
3.8634613 1.8703863 3.016211
3.8634616 1.8703868 3.0162113
3.8634618 1.8703871 3.0162114
1.8350349 2.6661767 3.5611088
1.8350355 2.6661777 3.5611063
1.8350362 2.6661789 3.5611033
1.8350372 2.6661803 3.5611001
1.8350382 2.666182 3.5610965
1.8350393 2.6661838 3.5610927
1.8350402 2.6661858 3.5610888
1.8350409 2.6661879 3.5610845
1.8350414 2.66619 3.5610802
1.8350419 2.6661921 3.5610759
1.8350424 2.6661943 3.5610716
1.8350426 2.6661964 3.5610675
1.8350427 2.6661986 3.5610635
1.8350427 2.6662007 3.5610599
1.8350428 2.6662027 3.5610569
0 0 0
1.3451698 2.0163703 6.0855499
1.3451696 2.0163707 6.0855502
1.345169 2.0163714 6.0855508
1.3451681 2.0163723 6.0855517
1.345167 2.0163734 6.0855527
1.3451657 2.0163746 6.085554
1.3451642 2.0163758 6.0855554
1.3451625 2.0163771 6.0855568
1.3451607 2.0163783 6.0855582
1.3451588 2.0163795 6.0855593
1.3451569 2.0163807 6.0855603
1.3451551 2.0163817 6.0855611
1.3451533 2.0163827 6.0855617
1.3451519 2.0163834 6.0855622
1.3451509 2.0163839 6.0855625
0 0 0
3.6462167 1.7152885 3.1373426
3.6462161 1.7152888 3.1373426
3.6462152 1.7152892 3.1373425
3.6462139 1.7152898 3.1373422
3.6462123 1.7152906 3.1373419
3.6462106 1.7152915 3.1373414
3.6462088 1.7152926 3.1373407
3.646207 1.7152939 3.1373397
3.6462053 1.7152953 3.1373385
3.6462036 1.7152968 3.1373372
3.6462021 1.7152981 3.1373358
3.7922284 2.628846 2.069294
3.7922282 2.6288459 2.0692939
3.7922281 2.6288459 2.0692938
3.7922281 2.6288459 2.0692938
3.792228 2.6288459 2.0692936
3.792228 2.6288458 2.0692935
3.7922281 2.6288457 2.0692935
4.4668074 2.4447516 5.2615449
4.4668071 2.4447514 5.2615449
4.4668063 2.4447509 5.2615449
4.466805 2.4447503 5.2615446
4.4668032 2.4447495 5.2615442
4.4668009 2.4447487 5.2615435
4.4667982 2.4447477 5.2615426
4.4667953 2.4447467 5.2615417
4.4667925 2.4447456 5.2615407
4.4667898 2.4447445 5.2615397
4.4667875 2.4447434 5.2615386
4.4667855 2.4447424 5.2615377
4.4667838 2.4447418 5.2615369
4.4667825 2.4447413 5.2615363
4.4674583 2.0264547 1.3613022
4.4674586 2.026454 1.361302
4.4674593 2.0264526 1.3613015
4.4674602 2.0264507 1.3613006
4.4674614 2.0264483 1.3612993
4.4674628 2.0264455 1.3612976
4.4674642 2.0264424 1.3612953
4.4674657 2.0264391 1.3612926
4.4674674 2.0264355 1.3612896
4.467469 2.0264316 1.3612862
4.4674707 2.0264275 1.3612826
4.4674723 2.0264232 1.3612789
4.467474 2.0264187 1.3612752
4.4674756 2.0264141 1.3612713
4.4674773 2.0264094 1.3612674
4.4674791 2.0264048 1.3612634
4.4674809 2.0264004 1.3612594
4.4674827 2.0263963 1.3612556
4.4674845 2.0263926 1.361252
4.4674862 2.0263893 1.3612488
4.4674878 2.0263864 1.3612459
4.4674891 2.0263839 1.3612436
4.4674901 2.0263821 1.3612417
4.4674908 2.0263808 1.3612404
4.4674911 2.0263802 1.3612397
2.1798888 1.6534959 6.0932143
2.1798897 1.6534956 6.0932143
2.179891 1.6534951 6.0932144
2.1798928 1.6534945 6.0932143
2.1798952 1.6534937 6.0932142
2.1798982 1.6534926 6.093214
2.1799017 1.6534913 6.0932137
2.1799058 1.6534899 6.0932133
2.1799106 1.6534885 6.0932127
2.1799159 1.6534869 6.0932118
2.1799215 1.6534851 6.0932106
2.1799275 1.6534832 6.0932091
2.1799335 1.653481 6.0932073
2.1799396 1.6534787 6.0932052
2.1799456 1.6534763 6.0932028
2.1799515 1.6534739 6.0932003
2.1799571 1.6534715 6.0931978
2.1799625 1.6534692 6.0931955
2.1799676 1.6534673 6.0931933
2.1799722 1.6534656 6.0931911
2.1799762 1.6534642 6.0931891
2.1799796 1.653463 6.0931874
2.1799824 1.653462 6.0931859
3.8634529 1.8703739 3.0162045
3.8634531 1.870374 3.0162046
3.8634536 1.8703743 3.0162048
3.8634543 1.8703747 3.016205
3.8634551 1.8703754 3.0162053
3.863456 1.8703763 3.0162057
3.863457 1.8703774 3.0162061
3.863458 1.8703787 3.0162065
3.8634589 1.8703801 3.016207
3.8634597 1.8703816 3.0162077
3.8634605 1.8703829 3.0162084
3.8634612 1.8703841 3.0162091
3.8634617 1.8703851 3.0162097
3.8634621 1.8703859 3.0162101
3.8634623 1.8703864 3.0162104
3.8634625 1.8703866 3.0162105
1.8350322 2.6661783 3.5611068
1.8350329 2.6661793 3.5611044
1.8350337 2.6661806 3.5611015
1.8350346 2.6661822 3.5610983
1.8350357 2.6661839 3.5610947
1.8350367 2.6661859 3.5610909
1.8350376 2.666188 3.5610869
1.8350383 2.6661901 3.5610826
1.8350389 2.6661923 3.5610783
1.8350396 2.6661944 3.561074
1.8350401 2.6661965 3.5610698
1.8350406 2.6661987 3.5610659
1.835041 2.6662007 3.5610622
1.8350412 2.6662027 3.5610589
1.8350414 2.6662046 3.5610559
0 0 0
1.3451711 2.0163696 6.0855499
1.3451708 2.01637 6.0855502
1.3451703 2.0163706 6.0855509
1.3451694 2.0163716 6.0855519
1.3451683 2.0163726 6.085553
1.345167 2.0163738 6.0855543
1.3451656 2.016375 6.0855558
1.345164 2.0163762 6.0855572
1.3451623 2.0163774 6.0855586
1.3451605 2.0163785 6.0855598
1.3451587 2.0163796 6.0855608
1.345157 2.0163806 6.0855616
1.3451555 2.0163815 6.0855622
1.3451542 2.0163822 6.0855627
1.3451533 2.0163827 6.085563
1.3451528 2.0163829 6.0855632
3.6462152 1.7152885 3.1373412
3.6462146 1.7152888 3.1373412
3.6462137 1.7152893 3.1373411
3.6462124 1.7152899 3.1373408
3.6462109 1.7152906 3.1373404
3.6462091 1.7152916 3.1373398
3.6462074 1.7152928 3.1373389
3.6462056 1.7152941 3.1373379
3.6462039 1.7152956 3.1373366
3.6462023 1.715297 3.1373352
3.6462009 1.7152984 3.1373338
3.6461995 1.7152997 3.1373324
3.7922283 2.6288458 2.0692937
3.7922282 2.6288458 2.0692936
3.7922282 2.6288458 2.0692935
3.792228 2.6288458 2.0692933
3.792228 2.6288457 2.0692932
3.7922279 2.6288457 2.0692931
4.4668078 2.4447485 5.2615462
4.4668075 2.4447483 5.2615461
4.4668068 2.4447479 5.261546
4.4668055 2.4447473 5.2615457
4.4668037 2.4447466 5.2615452
4.4668014 2.4447458 5.2615446
4.4667987 2.444745 5.2615438
4.4667959 2.444744 5.2615429
4.4667931 2.4447429 5.2615419
4.4667904 2.4447417 5.2615409
4.466788 2.4447406 5.2615399
4.4667859 2.4447397 5.2615389
4.4667842 2.444739 5.2615381
4.4667828 2.4447385 5.2615376
4.4674571 2.0264548 1.3613015
4.4674574 2.0264542 1.3613013
4.467458 2.0264529 1.3613007
4.4674589 2.0264511 1.3612998
4.46746 2.0264488 1.3612984
4.4674613 2.0264461 1.3612966
4.4674628 2.0264431 1.3612944
4.4674643 2.0264398 1.3612917
4.4674659 2.0264363 1.3612887
4.4674675 2.0264324 1.3612853
4.4674691 2.0264284 1.3612817
4.4674707 2.0264241 1.361278
4.4674723 2.0264197 1.3612743
4.4674739 2.0264151 1.3612705
4.4674755 2.0264105 1.3612666
4.4674771 2.026406 1.3612626
4.4674788 2.0264017 1.3612586
4.4674805 2.0263976 1.3612547
4.4674821 2.0263939 1.3612511
4.4674837 2.0263906 1.3612479
4.4674851 2.0263877 1.3612451
4.4674863 2.0263853 1.3612428
4.4674872 2.0263834 1.361241
4.4674878 2.0263822 1.3612398
4.4674881 2.0263816 1.3612392
2.1798916 1.6534957 6.093211
2.1798925 1.6534954 6.0932111
2.1798939 1.6534948 6.0932111
2.1798957 1.6534941 6.093211
2.1798981 1.6534932 6.0932109
2.179901 1.6534921 6.0932107
2.1799045 1.6534908 6.0932105
2.1799086 1.6534894 6.0932101
2.1799131 1.653488 6.0932095
2.1799182 1.6534864 6.0932086
2.1799237 1.6534847 6.0932075
2.1799294 1.6534827 6.093206
2.1799352 1.6534806 6.0932043
2.1799409 1.6534783 6.0932022
2.1799467 1.653476 6.0931999
2.1799523 1.6534736 6.0931974
2.1799578 1.6534712 6.093195
2.179963 1.653469 6.0931927
2.1799678 1.653467 6.0931905
2.1799722 1.6534653 6.0931885
2.1799761 1.6534639 6.0931866
2.1799794 1.6534627 6.0931849
2.1799821 1.6534617 6.0931835
3.8634545 1.8703743 3.0162041
3.8634547 1.8703745 3.0162042
3.8634551 1.8703747 3.0162043
3.8634557 1.8703752 3.0162045
3.8634564 1.8703758 3.0162047
3.8634573 1.8703767 3.016205
3.8634581 1.8703777 3.0162053
3.863459 1.870379 3.0162057
3.8634599 1.8703803 3.0162062
3.8634607 1.8703815 3.0162068
3.8634614 1.8703827 3.0162074
3.863462 1.8703837 3.016208
3.8634625 1.8703846 3.0162086
3.8634629 1.8703853 3.016209
3.8634632 1.8703857 3.0162092
3.8634633 1.8703859 3.0162093
1.8350287 2.6661804 3.5611039
1.8350295 2.6661815 3.5611017
1.8350303 2.6661829 3.5610988
1.8350312 2.6661845 3.5610956
1.8350322 2.6661864 3.561092
1.8350332 2.6661885 3.5610882
1.8350341 2.6661907 3.5610842
1.8350349 2.6661929 3.56108
1.8350357 2.6661951 3.5610757
1.8350364 2.6661973 3.5610715
1.8350371 2.6661995 3.5610675
1.8350378 2.6662015 3.5610637
1.8350385 2.6662035 3.5610603
1.835039 2.6662054 3.5610572
1.8350393 2.6662072 3.5610545
1.8350396 2.6662089 3.5610521
1.3451729 2.0163689 6.0855502
1.3451726 2.0163692 6.0855506
1.3451721 2.0163698 6.0855513
1.3451713 2.0163706 6.0855523
1.3451703 2.0163716 6.0855535
1.345169 2.0163728 6.0855549
1.3451677 2.0163739 6.0855564
1.3451662 2.0163751 6.0855578
1.3451646 2.0163762 6.0855592
1.3451629 2.0163773 6.0855604
1.3451613 2.0163782 6.0855615
1.3451598 2.0163792 6.0855623
1.3451583 2.01638 6.085563
1.3451572 2.0163806 6.0855635
1.3451564 2.0163811 6.0855638
1.345156 2.0163813 6.085564
3.6462132 1.7152886 3.1373394
3.6462126 1.7152889 3.1373394
3.6462117 1.7152893 3.1373392
3.6462104 1.7152899 3.1373388
3.6462089 1.7152907 3.1373383
3.6462073 1.7152917 3.1373376
3.6462056 1.7152929 3.1373366
3.6462039 1.7152943 3.1373354
3.6462022 1.7152958 3.1373341
3.6462006 1.7152973 3.1373327
3.6461992 1.7152987 3.1373313
3.6461979 1.7153001 3.13733
3.6461967 1.7153014 3.1373287
3.7922284 2.6288456 2.0692934
3.7922283 2.6288457 2.0692933
3.7922281 2.6288457 2.069293
3.7922279 2.6288456 2.0692928
3.7922278 2.6288456 2.0692927
4.4668084 2.444745 5.2615477
4.4668081 2.4447447 5.2615476
4.4668073 2.4447444 5.2615474
4.466806 2.4447439 5.261547
4.4668042 2.4447432 5.2615465
4.466802 2.4447425 5.2615459
4.4667994 2.4447417 5.2615451
4.4667966 2.4447407 5.2615442
4.4667938 2.4447396 5.2615433
4.466791 2.4447384 5.2615422
4.4667886 2.4447373 5.2615412
4.4667864 2.4447364 5.2615402
4.4667846 2.4447356 5.2615395
4.4667832 2.4447351 5.2615389
4.4674558 2.0264552 1.3613006
4.4674561 2.0264546 1.3613003
4.4674566 2.0264534 1.3612997
4.4674574 2.0264517 1.3612986
4.4674584 2.0264494 1.3612972
4.4674597 2.0264469 1.3612955
4.4674611 2.026444 1.3612932
4.4674626 2.0264408 1.3612906
4.4674642 2.0264373 1.3612876
4.4674657 2.0264336 1.3612842
4.4674673 2.0264295 1.3612807
4.4674688 2.0264254 1.361277
4.4674704 2.026421 1.3612733
4.4674719 2.0264165 1.3612695
4.4674734 2.026412 1.3612656
4.4674749 2.0264076 1.3612616
4.4674764 2.0264033 1.3612576
4.4674779 2.0263992 1.3612537
4.4674794 2.0263955 1.3612501
4.4674808 2.0263922 1.3612469
4.4674821 2.0263893 1.361244
4.4674831 2.0263869 1.3612417
4.4674839 2.026385 1.36124
4.4674845 2.0263838 1.3612389
2.1798944 1.6534956 6.0932071
2.1798949 1.6534955 6.0932071
2.1798958 1.6534951 6.0932072
2.1798972 1.6534945 6.0932072
2.1798991 1.6534937 6.0932071
2.1799015 1.6534928 6.093207
2.1799044 1.6534916 6.0932068
2.1799078 1.6534903 6.0932066
2.1799117 1.6534889 6.0932062
2.1799161 1.6534874 6.0932056
2.179921 1.6534859 6.0932048
2.1799261 1.6534842 6.0932037
2.1799316 1.6534823 6.0932023
2.179937 1.6534802 6.0932006
2.1799425 1.6534779 6.0931986
2.179948 1.6534756 6.0931963
2.1799533 1.6534733 6.093194
2.1799585 1.6534709 6.0931917
2.1799634 1.6534687 6.0931894
2.179968 1.6534668 6.0931873
2.1799722 1.6534651 6.0931853
2.1799759 1.6534636 6.0931836
2.1799791 1.6534624 6.093182
2.1799816 1.6534614 6.0931807
2.1799835 1.6534607 6.0931796
3.8634564 1.8703749 3.0162034
3.8634567 1.8703753 3.0162035
3.8634572 1.8703758 3.0162036
3.8634579 1.8703764 3.0162038
3.8634586 1.8703772 3.0162041
3.8634594 1.8703782 3.0162044
3.8634602 1.8703793 3.0162047
3.863461 1.8703804 3.0162052
3.8634617 1.8703815 3.0162057
3.8634624 1.8703825 3.0162062
3.863463 1.8703833 3.0162068
3.8634635 1.870384 3.0162072
3.8634638 1.8703846 3.0162076
3.8634641 1.8703849 3.0162078
3.8634643 1.8703851 3.0162079
1.8350245 2.666183 3.5611003
1.8350253 2.6661842 3.5610981
1.8350261 2.6661856 3.5610953
1.835027 2.6661874 3.5610921
1.835028 2.6661894 3.5610886
1.835029 2.6661915 3.5610848
1.8350299 2.6661939 3.5610808
1.8350309 2.6661962 3.5610768
1.8350318 2.6661985 3.5610727
1.8350326 2.6662007 3.5610686
1.8350335 2.6662029 3.5610647
1.8350344 2.6662049 3.5610611
1.8350353 2.6662069 3.561058
1.8350361 2.6662086 3.5610551
1.8350367 2.6662103 3.5610525
1.835037 2.6662118 3.5610502
1.8350372 2.6662132 3.5610482
1.3451751 2.0163684 6.0855514
1.3451746 2.0163689 6.0855521
1.3451738 2.0163696 6.0855531
1.3451728 2.0163706 6.0855543
1.3451716 2.0163716 6.0855557
1.3451703 2.0163727 6.0855572
1.345169 2.0163738 6.0855587
1.3451675 2.0163748 6.0855601
1.345166 2.0163758 6.0855614
1.3451646 2.0163767 6.0855625
1.3451632 2.0163775 6.0855633
1.345162 2.0163782 6.085564
1.345161 2.0163787 6.0855644
1.3451603 2.0163791 6.0855648
1.3451599 2.0163793 6.085565
3.6462106 1.7152887 3.1373371
3.6462101 1.7152889 3.137337
3.6462092 1.7152894 3.1373368
3.646208 1.71529 3.1373363
3.6462066 1.7152908 3.1373357
3.646205 1.7152918 3.1373349
3.6462034 1.7152931 3.1373339
3.6462017 1.7152946 3.1373326
3.6462002 1.7152962 3.1373312
3.6461986 1.7152977 3.1373298
3.6461972 1.7152992 3.1373283
3.6461959 1.7153007 3.137327
3.6461948 1.7153021 3.1373259
3.6461938 1.7153033 3.1373249
3.7922284 2.6288456 2.069293
3.7922282 2.6288456 2.0692927
3.7922279 2.6288456 2.0692924
3.7922277 2.6288455 2.0692922
4.4668092 2.4447412 5.2615494
4.4668088 2.444741 5.2615493
4.4668079 2.4447406 5.261549
4.4668066 2.4447401 5.2615486
4.4668048 2.4447394 5.261548
4.4668026 2.4447387 5.2615474
4.4668001 2.4447378 5.2615466
4.4667974 2.4447368 5.2615457
4.4667945 2.4447357 5.2615447
4.4667918 2.4447346 5.2615436
4.4667892 2.4447335 5.2615425
4.466787 2.4447326 5.2615416
4.4667851 2.4447318 5.2615408
4.4667837 2.4447312 5.2615403
4.4667828 2.4447309 5.2615399
4.4674546 2.0264553 1.361299
4.467455 2.0264542 1.3612983
4.4674558 2.0264525 1.3612973
4.4674567 2.0264504 1.3612959
4.4674579 2.0264479 1.3612941
4.4674593 2.0264451 1.3612919
4.4674607 2.0264421 1.3612893
4.4674623 2.0264386 1.3612864
4.4674638 2.026435 1.3612831
4.4674653 2.026431 1.3612795
4.4674668 2.0264269 1.3612759
4.4674683 2.0264227 1.3612721
4.4674697 2.0264183 1.3612683
4.4674711 2.0264138 1.3612644
4.4674725 2.0264094 1.3612604
