EulerAngles_0 EulerAngles_1 EulerAngles_2
1.8364786 2.6658701 3.5615265
1.841426 2.6646257 3.5680023
1.8473078 2.6627505 3.5755677
1.8338627 2.6665926 3.5643864
1.8408697 2.6650772 3.5660924
1.8239519 2.6654306 3.5491266
1.8382643 2.6719043 3.5698578
1.8239519 2.6654306 3.5491266
1.3418125 2.0162844 6.0873525
1.3521783 2.017291 6.0965833
0 0 0
1.3450658 2.0204199 6.0836111
1.3393693 2.0225384 6.0834012
1.3474909 2.0164704 6.0838061
1.3485638 2.0168014 6.0858226
1.3464284 2.0183901 6.0877289
1.3485638 2.0168014 6.0858226
1.3464284 2.0183901 6.0877289
1.3481311 2.0167887 6.0876369
1.347532 2.0192857 6.0868534
1.3447362 2.016695 6.0832406
1.347532 2.0192857 6.0868534
1.3447362 2.016695 6.0832406
1.3387848 2.0227013 6.090178
3.6443801 1.7150301 3.13535
0 0 0
3.6443801 1.7150301 3.13535
3.6425953 1.7104447 3.1348763
3.646982 1.7143761 3.139867
3.6458647 1.7116069 3.1378473
3.6463097 1.7178034 3.1383968
3.6460395 1.71875 3.1383549
3.6463097 1.7178034 3.1383968
3.7956322 2.6295662 2.0710839
3.7990858 2.6361167 2.0671543
3.7818402 2.626544 2.0664919
3.7821132 2.6306863 2.065541
3.7894924 2.6338057 2.0674964
3.7928808 2.6324351 2.0699178
3.7894924 2.6338057 2.0674964
3.7928808 2.6324351 2.0699178
3.7936389 2.6279742 2.0697234
4.4664341 2.4492343 5.2623721
4.4685102 2.4466633 5.2619235
4.4662805 2.4442831 5.2627667
4.4685102 2.4466633 5.2619235
4.4662805 2.4442831 5.2627667
4.4658492 2.4473149 5.2608688
4.4678529 2.440962 5.2628164
4.4695002 2.445588 5.2630731
4.4621231 2.4458513 5.2604946
4.4695002 2.445588 5.2630731
4.4621231 2.4458513 5.2604946
4.4640407 2.4445054 5.2593422
4.4594922 2.4437906 5.2525488
4.4644397 2.442204 5.2535573
4.4658316 2.0274477 1.3584128
4.465029 2.0303584 1.3603763
4.464208 2.0264777 1.3594052
4.4664724 2.024391 1.3605015
4.4661019 2.0231282 1.3599737
4.4664724 2.024391 1.3605015
4.4661019 2.0231282 1.3599737
4.4660709 2.0258995 1.3618748
4.4655376 2.0329732 1.359639
4.4660709 2.0258995 1.3618748
4.4680397 2.0287403 1.3607555
4.4657282 2.027214 1.3592842
4.4680397 2.0287403 1.3607555
4.4657282 2.027214 1.3592842
4.468221 2.0272918 1.3602795
4.467952 2.0240348 1.3580663
4.468221 2.0272918 1.3602795
4.467952 2.0240348 1.3580663
4.4674133 2.0256092 1.3594963
4.4675109 2.0243226 1.3603293
4.4710583 2.0213022 1.3587001
4.4720074 2.022063 1.359743
4.4710583 2.0213022 1.3587001
4.4736436 2.0273761 1.3605626
4.4719605 2.0296008 1.3572408
0 0 0
2.1791483 1.64685 6.0929171
2.1775392 1.6551714 6.0954095
2.1764768 1.6557298 6.0939946
2.1775392 1.6551714 6.0954095
2.1767085 1.6547631 6.0930951
2.1764494 1.6568404 6.0921097
2.1741072 1.6574705 6.0887527
2.1763099 1.6536646 6.0897879
2.1741072 1.6574705 6.0887527
2.1763099 1.6536646 6.0897879
2.1803199 1.6550145 6.095272
2.1783168 1.6540311 6.095375
2.1803199 1.6550145 6.095272
2.1783168 1.6540311 6.095375
2.1783435 1.6544364 6.0905529
2.1790531 1.6510014 6.0991805
2.179675 1.6509744 6.0964684
2.1814381 1.6526942 6.0954543
2.1825088 1.6536157 6.0924108
2.1814381 1.6526942 6.0954543
2.1825088 1.6536157 6.0924108
2.17948 1.653588 6.0955592
0 0 0
3.8604957 1.8690297 3.0122794
3.8616774 1.8689182 3.0151541
3.8630192 1.8707255 3.0164417
3.8635872 1.8696644 3.017503
3.8630192 1.8707255 3.0164417
3.8635872 1.8696644 3.017503
3.8642574 1.866028 3.0192185
3.8626424 1.871547 3.0154992
3.8599749 1.8734799 3.0153997
3.8626424 1.871547 3.0154992
3.8599749 1.8734799 3.0153997
3.8633937 1.8746361 3.0217108
3.8624569 1.8708639 3.0164605
3.8597007 1.8686035 3.0160179
3.8631199 1.8696284 3.0145956
1.8442808 2.6660795 3.5649361
1.8431491 2.6658539 3.5642397
1.837162 2.6681118 3.5590734
1.8339447 2.6610492 3.5569782
1.8356136 2.6654406 3.5581086
1.8359531 2.6676664 3.5597689
1.8375492 2.6673424 3.5630313
1.8359531 2.6676664 3.5597689
1.8375492 2.6673424 3.5630313
1.8348754 2.6632497 3.5632984
1.8387302 2.6621417 3.5681036
1.8396991 2.6625225 3.5607143
1.8319908 2.663982 3.5541252
1.8272578 2.6635008 3.5503892
1.8261827 2.6643268 3.5492576
1.8272578 2.6635008 3.5503892
1.3419445 2.0165463 6.0887891
1.3450264 2.0139696 6.082672
1.3512361 2.0139629 6.0933453
1.3436673 2.0162182 6.0865559
1.3452592 2.0157916 6.0852833
1.3470946 2.0155231 6.0829268
1.3469827 2.014599 6.0871443
1.3436638 2.0167641 6.0885303
1.3442443 2.0162509 6.088648
1.3436638 2.0167641 6.0885303
1.3442443 2.0162509 6.088648
1.3432233 2.0174659 6.0856425
1.3437875 2.0185537 6.0850086
1.3421437 2.0167762 6.0851165
1.3400651 2.0180804 6.0835767
1.3398452 2.0205166 6.0836591
3.6436349 1.7144001 3.1359348
3.6436349 1.7144001 3.1359348
3.6452506 1.7156513 3.1349178
3.646643 1.7132198 3.1356434
3.6506096 1.7176493 3.1358784
3.6460029 1.710684 3.1409838
3.6454243 1.7143883 3.1415133
3.6460029 1.710684 3.1409838
3.6454243 1.7143883 3.1415133
3.6457233 1.716559 3.1420665
3.7939658 2.6277672 2.0710334
3.7912166 2.6280102 2.0690791
3.7873762 2.6322011 2.0661594
3.7907355 2.6333086 2.0673559
3.7916901 2.6331537 2.0682022
3.7907355 2.6333086 2.0673559
3.7916901 2.6331537 2.0682022
3.8033817 2.6218099 2.0814528
4.4573924 2.4410987 5.2520905
4.4701204 2.4483809 5.2615926
4.4671304 2.4473194 5.2624248
4.4701204 2.4483809 5.2615926
4.4671304 2.4473194 5.2624248
4.4685018 2.4473797 5.2634881
4.4656237 2.4428741 5.2607739
4.4648746 2.4460234 5.2593648
4.4605253 2.4474727 5.2594604
4.4648746 2.4460234 5.2593648
4.4605253 2.4474727 5.2594604
4.4638678 2.4453342 5.2602071
4.4673716 2.450146 5.2606449
4.4776178 2.4490973 5.2634139
4.4645863 2.0270616 1.3555875
4.466252 2.0295391 1.3610439
4.4662667 2.0246717 1.3609489
4.4697254 2.0241573 1.3635152
4.4662667 2.0246717 1.3609489
4.4697254 2.0241573 1.3635152
4.4715375 2.0207135 1.3633765
4.4672523 2.0249644 1.3634306
4.468145 2.0242109 1.3632081
4.4672523 2.0249644 1.3634306
4.4697061 2.0294337 1.360815
4.4655136 2.0287666 1.359994
4.4649135 2.0279231 1.3612493
4.4655136 2.0287666 1.359994
4.4659202 2.0272231 1.3601107
4.4674067 2.0249563 1.3595598
4.4669357 2.0260102 1.3593086
4.4666101 2.0266716 1.3592367
4.4669357 2.0260102 1.3593086
4.4666101 2.0266716 1.3592367
4.4716234 2.0223494 1.3596723
4.4725819 2.0228656 1.3601919
4.4716234 2.0223494 1.3596723
4.4725819 2.0228656 1.3601919
4.4706249 2.0253925 1.3562334
0 0 0
2.1791811 1.6454426 6.0952282
2.1778291 1.6544826 6.0942117
2.1770167 1.6558465 6.0919955
2.1778291 1.6544826 6.0942117
2.1770167 1.6558465 6.0919955
2.1753257 1.6554413 6.0950382
2.1744199 1.655738 6.0932897
2.1761505 1.6528968 6.0934748
2.1780708 1.6545619 6.0963379
2.1802149 1.654872 6.0967119
2.1800055 1.6548262 6.0978667
2.1793052 1.6544081 6.095627
2.1800055 1.6548262 6.0978667
2.1793052 1.6544081 6.095627
2.1815284 1.6539747 6.0899313
2.1795652 1.6504196 6.0990581
2.1793158 1.6510385 6.0960608
2.1795652 1.6504196 6.0990581
2.182078 1.654832 6.0919313
2.1829889 1.6556629 6.0920873
2.1824173 1.6553601 6.0914243
2.1817478 1.6544518 6.0923353
3.8662504 1.8700696 3.017035
3.8580177 1.868505 3.0128465
3.8624123 1.8700284 3.0163461
3.8610386 1.8693069 3.0172219
3.8624123 1.8700284 3.0163461
3.8610386 1.8693069 3.0172219
3.8625593 1.8678062 3.0186287
3.8651837 1.8707488 3.0121883
3.8651175 1.8693575 3.0132681
3.8585179 1.8711864 3.0144513
3.8598878 1.8726826 3.0181851
3.8585179 1.8711864 3.0144513
3.8618465 1.8716555 3.0173913
3.8637177 1.870722 3.0155602
3.8632245 1.8692546 3.0163561
3.8665094 1.8699936 3.0150124
1.8381997 2.6629028 3.5725737
1.8358497 2.6641859 3.5673372
1.8332051 2.6645301 3.5642092
1.8386827 2.6647729 3.5643768
1.8370299 2.6652632 3.5595567
1.8376514 2.6666432 3.5605911
1.8364786 2.6658701 3.5615265
1.8376514 2.6666432 3.5605911
1.8364786 2.6658701 3.5615265
1.8341452 2.6623777 3.5609367
1.8368882 2.6637283 3.5589981
1.8390721 2.66162 3.5611742
1.8368882 2.6637283 3.5589981
1.8390721 2.66162 3.5611742
1.8350584 2.661371 3.5583813
0 0 0
1.3418125 2.0162844 6.0873525
1.342785 2.0141108 6.078861
1.3444671 2.0157014 6.081971
1.3375442 2.0052722 6.0681546
1.3476619 2.018531 6.0857529
1.3476715 2.0176876 6.0850823
1.3459149 2.0150271 6.0878567
1.3434586 2.0167492 6.0886073
1.3459149 2.0150271 6.0878567
1.3434586 2.0167492 6.0886073
1.3450502 2.0150679 6.0885728
1.3450361 2.0157618 6.0864676
1.3442203 2.0157563 6.0861102
1.3440336 2.0196616 6.0845989
1.3429347 2.0185193 6.0845753
0 0 0
3.6446963 1.7157902 3.1360317
3.6453398 1.7156004 3.1362989
3.6482284 1.7163929 3.1355517
3.6457803 1.7177868 3.1363373
3.6450233 1.7158495 3.1395679
3.6457996 1.7120789 3.1388963
3.6457725 1.7146485 3.1390452
3.6457996 1.7120789 3.1388963
3.6457725 1.7146485 3.1390452
3.6456047 1.7163184 3.1389883
3.6470747 1.7172659 3.1426198
3.7854414 2.6257063 2.0638949
3.7883583 2.6276246 2.0656515
3.7854414 2.6257063 2.0638949
3.7922014 2.6313185 2.0705172
3.7890577 2.6292822 2.0661909
3.7906645 2.6279634 2.0672071
3.7915388 2.6292466 2.0699522
4.4631953 2.4420031 5.2625497
4.4692741 2.4481748 5.263382
4.469948 2.4469983 5.2636776
4.4726486 2.4431974 5.2624901
4.469948 2.4469983 5.2636776
4.4726486 2.4431974 5.2624901
4.470143 2.4446471 5.2593972
4.4658709 2.4489901 5.2645427
4.4621231 2.4458513 5.2604946
4.4658709 2.4489901 5.2645427
4.4621231 2.4458513 5.2604946
4.4680822 2.4435134 5.264591
4.4683181 2.4401791 5.2613649
4.4645195 2.4520005 5.2654752
4.4700236 2.0298672 1.3548372
4.467205 2.0269018 1.3612134
4.4682559 2.0275615 1.361987
4.4720096 2.025067 1.3659659
4.4679419 2.0253317 1.3645272
4.4720096 2.025067 1.3659659
4.4679419 2.0253317 1.3645272
4.4660709 2.0258995 1.3618748
4.4685177 2.0269176 1.3638263
4.4660709 2.0258995 1.3618748
4.4680397 2.0287403 1.3607555
4.4664516 2.0274334 1.3609581
4.4677175 2.0265776 1.3633601
4.4664516 2.0274334 1.3609581
4.4677175 2.0265776 1.3633601
4.4675418 2.0242187 1.3662731
4.4648884 2.0242912 1.3578392
4.4655949 2.0260323 1.3586528
4.4648884 2.0242912 1.3578392
4.4655949 2.0260323 1.3586528
4.4673907 2.0270624 1.3618475
4.4723468 2.024572 1.3636846
4.4722978 2.0269129 1.3610347
4.4668924 2.0277979 1.365872
4.4719605 2.0296008 1.3572408
2.1826872 1.6533891 6.0895173
2.1805029 1.6560385 6.0906887
2.1769316 1.6521518 6.0932614
2.1791471 1.6537994 6.0910617
2.1798423 1.6509709 6.0926586
2.1791471 1.6537994 6.0910617
2.1798423 1.6509709 6.0926586
2.1791856 1.6503756 6.0935464
2.1741602 1.6529852 6.0945315
2.1775217 1.6550797 6.0952728
2.1801271 1.6554107 6.0956802
2.1803199 1.6550145 6.095272
2.1801271 1.6554107 6.0956802
2.1803199 1.6550145 6.095272
2.1776594 1.6533466 6.0967487
2.1771017 1.6541154 6.09418
2.1782505 1.650553 6.0965934
2.1786667 1.6511387 6.0972056
2.1793973 1.6529949 6.0975039
2.1796871 1.6532264 6.0943024
2.1798215 1.6539276 6.0945369
2.1792527 1.6523324 6.0942534
2.17948 1.653588 6.0955592
3.8631943 1.8743704 3.0190338
3.8635445 1.8726996 3.0195999
3.8636975 1.8703736 3.0168946
3.8635445 1.8726996 3.0195999
3.8636975 1.8703736 3.0168946
3.8654855 1.8700453 3.0166376
3.8625232 1.8701225 3.0135901
3.8651032 1.8717483 3.0131569
3.8654791 1.8724979 3.0135436
3.8651032 1.8717483 3.0131569
3.8654791 1.8724979 3.0135436
3.8675306 1.8714209 3.0156124
3.8670874 1.8720744 3.0185844
3.8679318 1.8730758 3.0216002
3.8617182 1.8725194 3.0160091
3.8630446 1.8728949 3.0161461
1.837495 2.6622502 3.5686509
1.8408848 2.6633986 3.570247
1.8354032 2.6664382 3.5648601
1.8411073 2.6648153 3.5659615
1.8354032 2.6664382 3.5648601
1.8411073 2.6648153 3.5659615
1.838586 2.6663735 3.5643072
1.8442253 2.6654484 3.5669656
1.8332727 2.666317 3.5572532
1.8402738 2.6606942 3.564177
1.8332727 2.666317 3.5572532
1.8396991 2.6625225 3.5607143
1.8407627 2.6622276 3.5647468
1.8272578 2.6635008 3.5503892
1.8407627 2.6622276 3.5647468
0 0 0
1.3433015 2.0131531 6.0853291
1.3430271 2.0119645 6.0770116
1.3444763 2.0113447 6.0821562
1.34425 2.0129471 6.0829011
1.3459471 2.011671 6.0848858
1.34435 2.0174219 6.0874255
1.3461599 2.0158645 6.0878795
1.3436638 2.0167641 6.0885303
1.3442443 2.0162509 6.088648
1.3436638 2.0167641 6.0885303
1.3442443 2.0162509 6.088648
1.3422019 2.0182905 6.0843649
1.3439946 2.019 6.0863665
1.3422019 2.0182905 6.0843649
1.3439946 2.019 6.0863665
1.3398452 2.0205166 6.0836591
3.6436474 1.7150919 3.1313796
3.6517943 1.7174569 3.138035
3.6506096 1.7176493 3.1358784
3.6447495 1.7163538 3.1386787
3.6506096 1.7176493 3.1358784
3.6441092 1.7140406 3.1400848
3.6449103 1.7131097 3.1417378
3.6441092 1.7140406 3.1400848
3.6464522 1.7153247 3.1410697
3.6433964 1.718122 3.138022
3.6471694 1.7112205 3.1357167
3.645374 1.7117875 3.1369251
3.7968548 2.6261279 2.0721664
3.7878214 2.6234541 2.0639327
3.7947658 2.6296234 2.0697763
3.7901141 2.6298691 2.0667582
3.7901074 2.6300242 2.0669785
3.7920433 2.6295429 2.0714566
4.4573924 2.4410987 5.2520905
4.4709247 2.4428861 5.2627626
4.4735319 2.4424469 5.2636951
4.4711972 2.4441421 5.2631857
4.4735319 2.4424469 5.2636951
4.4666651 2.4491963 5.2627973
4.4677366 2.4455591 5.2602248
4.4666651 2.4491963 5.2627973
4.4677137 2.448347 5.26622
4.4677233 2.4485991 5.2662879
4.4647667 2.4414583 5.2588414
4.4667159 2.4444579 5.2596019
4.4646767 2.4456382 5.2609585
4.4667159 2.4444579 5.2596019
4.464999 2.0271175 1.3642056
4.4648679 2.0262641 1.3631904
4.464999 2.0271175 1.3642056
4.4687794 2.0281513 1.3641124
4.4663966 2.0242044 1.3613317
4.4661133 2.0255384 1.3625957
4.4663966 2.0242044 1.3613317
4.4672523 2.0249644 1.3634306
4.468145 2.0242109 1.3632081
4.4672523 2.0249644 1.3634306
4.466779 2.026823 1.3595581
4.4655136 2.0287666 1.359994
4.4649135 2.0279231 1.3612493
4.4660427 2.0246212 1.3647572
4.4664323 2.024928 1.3644533
4.4660427 2.0246212 1.3647572
4.464919 2.0245312 1.3601112
4.4663847 2.0255342 1.3606273
4.464919 2.0245312 1.3601112
4.4663847 2.0255342 1.3606273
4.4685215 2.0267213 1.359711
4.4698607 2.0291021 1.3648146
4.4686213 2.0252747 1.3616448
4.4666981 2.0278462 1.3669552
4.4686213 2.0252747 1.3616448
2.180943 1.6552962 6.0948006
2.1785828 1.6546909 6.0914205
2.1778291 1.6544826 6.0942117
2.1792091 1.6525408 6.0905542
2.1791946 1.6520369 6.092195
2.1792091 1.6525408 6.0905542
2.1791946 1.6520369 6.092195
2.1775914 1.6529739 6.0941279
2.1772487 1.6499203 6.0951474
2.1816033 1.6568733 6.0952659
2.179714 1.6552911 6.0961117
2.1801628 1.6544726 6.096168
2.1779766 1.6539503 6.0970196
2.1787264 1.6550996 6.0929821
2.1779766 1.6539503 6.0970196
2.1787264 1.6550996 6.0929821
2.1783561 1.6550984 6.0904258
2.1821993 1.6527914 6.0920305
2.1827323 1.6533948 6.091174
2.1821993 1.6527914 6.0920305
2.1827323 1.6533948 6.091174
2.1807871 1.6540363 6.0932989
2.1832673 1.6544589 6.0957448
3.8622467 1.8755027 3.0169442
3.8632671 1.8702238 3.0216185
3.8629765 1.8705038 3.0169892
3.8632671 1.8702238 3.0216185
3.8629765 1.8705038 3.0169892
3.8651988 1.8710636 3.017993
3.864072 1.8663085 3.0162684
3.8650256 1.8707653 3.0176431
3.8642168 1.871272 3.0168055
3.8646526 1.8705818 3.0174018
3.8630198 1.8706663 3.0176
3.8646526 1.8705818 3.0174018
3.8630198 1.8706663 3.0176
3.8637681 1.8715412 3.0191144
3.8627761 1.8722634 3.018205
3.8656213 1.8718291 3.0185407
1.8323709 2.6644393 3.5611348
1.8349074 2.6636524 3.5643849
1.8340349 2.6641294 3.5641688
1.8408453 2.6638577 3.566124
1.8362939 2.6672509 3.5621538
1.8408453 2.6638577 3.566124
1.8362939 2.6672509 3.5621538
1.8344298 2.6642268 3.5600997
1.8330391 2.6662419 3.5577113
1.8376456 2.6634711 3.5598674
1.8330391 2.6662419 3.5577113
1.8390721 2.66162 3.5611742
1.8368882 2.6637283 3.5589981
1.8390721 2.66162 3.5611742
1.8350584 2.661371 3.5583813
1.8306971 2.6614735 3.554084
1.3436076 2.0120258 6.0789977
1.3437027 2.0133567 6.0813601
1.3472004 2.0126849 6.0847338
1.3437027 2.0133567 6.0813601
1.3472004 2.0126849 6.0847338
1.3434776 2.0179498 6.0850612
1.3448792 2.0168039 6.0837239
1.3434586 2.0167492 6.0886073
1.3448792 2.0168039 6.0837239
1.3434586 2.0167492 6.0886073
1.3450502 2.0150679 6.0885728
1.3439925 2.0160503 6.0842889
1.343358 2.0181893 6.0854292
1.3433863 2.0177303 6.0858157
1.344372 2.016895 6.0885999
1.3418279 2.0148897 6.0883429
3.6493919 1.7162525 3.1410071
3.6476503 1.718642 3.1399015
3.6499815 1.7179701 3.1370321
3.6457803 1.7177868 3.1363373
3.6474047 1.7105126 3.1409367
3.6442306 1.7151459 3.1385521
3.6474047 1.7105126 3.1409367
3.6442306 1.7151459 3.1385521
3.6442335 1.7131225 3.1358081
3.642887 1.7138799 3.1363185
3.6434165 1.7136895 3.1347801
3.642887 1.7138799 3.1363185
3.6434165 1.7136895 3.1347801
3.7991569 2.6288127 2.07357
3.7976405 2.6300806 2.072221
3.7921178 2.6291775 2.0684595
3.7889263 2.6286647 2.0651187
3.7874671 2.6276103 2.065867
4.4631953 2.4420031 5.2625497
4.4674343 2.443455 5.2609647
4.4675016 2.4444227 5.2590479
4.4676006 2.4453472 5.2602349
4.4670429 2.4469242 5.2605053
4.4697389 2.4478995 5.2656921
4.4670429 2.4469242 5.2605053
4.4697389 2.4478995 5.2656921
4.4661594 2.446653 5.2645522
4.4660808 2.4478056 5.2640055
4.4643439 2.44196 5.2607767
4.4651218 2.4438484 5.261298
4.4647523 2.4434443 5.2646372
4.4672465 2.4453409 5.267009
4.4682559 2.0275615 1.361987
4.467205 2.0269018 1.3612134
4.4682559 2.0275615 1.361987
4.4647635 2.0209392 1.359178
4.4659813 2.0232299 1.3623522
4.4647635 2.0209392 1.359178
4.4659813 2.0232299 1.3623522
4.4678859 2.0276136 1.3625956
4.4670167 2.0251927 1.3590255
4.4647497 2.0250491 1.3574446
4.4644931 2.0260894 1.3580093
4.4664516 2.0274334 1.3609581
4.4677175 2.0265776 1.3633601
4.4664516 2.0274334 1.3609581
4.4677175 2.0265776 1.3633601
4.4652273 2.025063 1.3599072
4.4638589 2.0256604 1.3605301
4.4663033 2.0251018 1.3618669
4.4638589 2.0256604 1.3605301
4.4663033 2.0251018 1.3618669
4.4676337 2.0265945 1.3613535
4.4687832 2.0306394 1.3625922
4.4667522 2.026059 1.3642287
4.4668924 2.0277979 1.365872
2.1805029 1.6560385 6.0906887
2.1826872 1.6533891 6.0895173
2.1805029 1.6560385 6.0906887
2.1769316 1.6521518 6.0932614
2.1790059 1.653279 6.0913995
2.1797558 1.6537331 6.0910102
2.1790059 1.653279 6.0913995
2.1797558 1.6537331 6.0910102
2.1791856 1.6503756 6.0935464
2.1807644 1.6515448 6.0964823
2.181024 1.6544277 6.0939962
2.1807644 1.6515448 6.0964823
2.181024 1.6544277 6.0939962
2.1776594 1.6533466 6.0967487
2.1785408 1.6541721 6.0933575
2.1776594 1.6533466 6.0967487
2.1785408 1.6541721 6.0933575
2.17923 1.6544549 6.0935223
2.1802111 1.6516943 6.0903857
2.1808713 1.6528005 6.0918062
2.1820187 1.6517188 6.096002
2.1808713 1.6528005 6.0918062
2.1820187 1.6517188 6.096002
2.1808431 1.6543579 6.0937036
2.1807075 1.6525726 6.0952017
3.8635445 1.8726996 3.0195999
3.8624221 1.8693205 3.0160546
3.8635445 1.8726996 3.0195999
3.8624221 1.8693205 3.0160546
3.863222 1.8694664 3.019088
3.8625232 1.8701225 3.0135901
3.8651032 1.8717483 3.0131569
3.8654791 1.8724979 3.0135436
3.8630412 1.8701683 3.0172468
3.8654791 1.8724979 3.0135436
3.8630412 1.8701683 3.0172468
3.8670874 1.8720744 3.0185844
3.8679318 1.8730758 3.0216002
3.8614116 1.8689324 3.0151789
3.8642804 1.8699746 3.015793
1.8441861 2.6662084 3.5729701
1.8408848 2.6633986 3.570247
1.8354032 2.6664382 3.5648601
1.8411073 2.6648153 3.5659615
1.8354032 2.6664382 3.5648601
1.8411073 2.6648153 3.5659615
1.841501 2.6664236 3.5658461
1.8390974 2.6668663 3.5633318
1.8332727 2.666317 3.5572532
1.8390974 2.6668663 3.5633318
1.8332727 2.666317 3.5572532
1.8390896 2.6678611 3.5639463
1.8429787 2.6672348 3.5649991
1.8435469 2.6678674 3.5669541
1.8429787 2.6672348 3.5649991
1.8435469 2.6678674 3.5669541
1.8377087 2.662904 3.5630776
1.3430271 2.0119645 6.0770116
1.3453406 2.0144153 6.0826035
1.3440433 2.0146011 6.0812887
1.3474607 2.0126893 6.084466
1.34435 2.0174219 6.0874255
1.3461599 2.0158645 6.0878795
1.3454472 2.0174915 6.0886219
1.3461599 2.0158645 6.0878795
1.3454472 2.0174915 6.0886219
1.3426026 2.0159819 6.0838626
1.3422019 2.0182905 6.0843649
1.3431684 2.0143754 6.0819474
1.3437815 2.0143332 6.0838545
1.3450246 2.0132314 6.0857591
1.3454874 2.0131202 6.0862733
3.6492478 1.7163173 3.1396657
3.6495236 1.7159511 3.1380732
3.6472956 1.7149283 3.1379111
3.6447495 1.7163538 3.1386787
3.6470315 1.7110945 3.1397145
3.6460441 1.7117097 3.1389571
3.6470315 1.7110945 3.1397145
3.6459561 1.7166091 3.1388608
3.6464875 1.7161556 3.138311
3.6445164 1.7144859 3.1367565
3.6468781 1.7146371 3.1359066
3.6473371 1.7150851 3.1381949
3.6485818 1.7150371 3.1390937
3.6473371 1.7150851 3.1381949
3.798572 2.6303235 2.0747616
3.7901141 2.6298691 2.0667582
3.7901074 2.6300242 2.0669785
3.7845089 2.6270905 2.0603229
4.4633212 2.4416766 5.2628325
4.4709247 2.4428861 5.2627626
4.4608408 2.4430671 5.2562545
4.4711972 2.4441421 5.2631857
4.4673361 2.4443986 5.2616623
4.4666651 2.4491963 5.2627973
4.4673361 2.4443986 5.2616623
4.4666651 2.4491963 5.2627973
4.4677137 2.448347 5.26622
4.4654915 2.4471743 5.2630809
4.4647667 2.4414583 5.2588414
4.4654915 2.4471743 5.2630809
4.4646767 2.4456382 5.2609585
4.4667159 2.4444579 5.2596019
4.4646767 2.4456382 5.2609585
4.4648679 2.0262641 1.3631904
4.464999 2.0271175 1.3642056
4.4638781 2.0214297 1.3587533
4.4663966 2.0242044 1.3613317
4.4638781 2.0214297 1.3587533
4.4663966 2.0242044 1.3613317
4.4661133 2.0255384 1.3625957
4.4689694 2.0241009 1.3616054
4.4684661 2.0258425 1.3615973
4.468463 2.0250145 1.3560674
4.4669003 2.0262443 1.3614323
4.4681717 2.0256186 1.3626205
4.4660427 2.0246212 1.3647572
4.4664323 2.024928 1.3644533
