EulerAngles_0 EulerAngles_1 EulerAngles_2
3.8587427 1.876105 3.0127087
3.8620714 1.8656486 3.0093568
3.8726875 1.8730711 3.0209339
3.8597997 1.8779286 3.0075693
3.8601868 1.8713294 3.0186532
3.8614043 1.8829825 3.0227211
0 0 0
3.8695702 1.8820377 3.0184311
3.8554962 1.8667071 3.0185868
3.8651051 1.8691239 3.0136508
1.8338825 2.6665723 3.5607809
1.8322538 2.6671148 3.5590688
1.8384838 2.676656 3.5578163
1.8444183 2.6631786 3.5686991
1.8386572 2.6649951 3.5643013
1.832046 2.6597967 3.5583912
1.833047 2.6712168 3.5566177
1.8345214 2.6685916 3.5602702
1.8513747 2.6595265 3.5787914
1.8359587 2.6659688 3.562751
1.8489696 2.663774 3.5794511
1.8177747 2.6692816 3.5512848
1.8491078 2.67365 3.5761518
1.8123205 2.6608191 3.541145
1.825948 2.6689007 3.5612027
1.8499585 2.6742575 3.5771722
1.3454559 2.0169068 6.0897818
1.3584154 2.0173696 6.1028716
0 0 0
1.3413332 2.0207043 6.0819137
1.3380307 2.0235463 6.085209
1.3546239 2.0162404 6.0839988
1.3438283 2.0115962 6.0825681
1.3436682 2.0216296 6.0850958
1.3603631 2.022859 6.0914179
1.3499401 2.0122696 6.093216
1.3570293 2.0086105 6.0831544
1.3553185 2.0163676 6.0932032
1.3391762 2.0221514 6.0811469
1.3479741 2.0187365 6.0861339
1.3471617 2.0099573 6.0838796
1.3398419 2.0275856 6.092735
3.6443808 1.7148175 3.1360984
0 0 0
3.6443832 1.7150239 3.1345417
3.6419042 1.707316 3.1354482
3.6487599 1.7275613 3.1398169
3.6449629 1.7036931 3.1377041
3.6466649 1.7155677 3.1386067
3.6460976 1.7162741 3.13804
3.6460104 1.7204294 3.1388741
3.793958 2.6391591 2.0585357
3.8034304 2.6326053 2.0754907
3.7878695 2.6224892 2.0723244
3.7796563 2.6233871 2.0664584
3.780776 2.6342304 2.0621582
3.7886004 2.6345045 2.0691253
3.7981381 2.6319552 2.0708393
3.7905822 2.6301022 2.0685306
3.8002129 2.6197918 2.0753835
4.4590554 2.4532481 5.2652919
4.4672653 2.4563516 5.2584595
4.4713928 2.4444777 5.2659512
4.4642559 2.4442634 5.2593597
4.4752499 2.4450011 5.2670759
4.4774204 2.4450965 5.2643357
4.4563289 2.4408775 5.257679
4.470205 2.4451943 5.2607164
4.4634154 2.4445577 5.2589768
4.4655751 2.4447216 5.2626468
4.4642285 2.4446303 5.2608058
4.467458 2.4374464 5.2624303
4.4498067 2.4429875 5.2416725
4.4725742 2.4491566 5.2600476
4.4707532 2.0270024 1.3592035
4.4700592 2.0371127 1.3668299
4.4598402 2.0289113 1.3589724
4.4665671 2.026287 1.3611879
4.4680806 2.0231811 1.3578003
4.4663024 2.0261205 1.3597903
4.4663742 2.0261366 1.3598454
4.4636959 2.0336142 1.3599621
4.4627928 2.0298469 1.3541091
4.4675526 2.0261045 1.3625034
4.4731571 2.0354527 1.3646512
4.4674055 2.0265388 1.3611392
4.4684371 2.0293955 1.3598278
4.4661483 2.0197609 1.3634996
4.467813 2.0255031 1.3667758
4.4688676 2.026059 1.3578566
4.4655669 2.0295965 1.3617738
4.4702457 2.021246 1.3615199
4.4662471 2.026845 1.3618169
4.4672105 2.0244335 1.3645637
4.4710787 2.0242593 1.3579078
4.4713995 2.0179946 1.3602944
4.4675341 2.0235906 1.3573482
4.4779999 2.0269973 1.3614589
4.4772724 2.030869 1.3558794
0 0 0
2.1791991 1.6376036 6.0940544
2.1775956 1.6513498 6.0967018
2.177096 1.6562832 6.0990744
2.1759231 1.6534245 6.0962209
2.1763294 1.6505272 6.0961502
2.176099 1.6544105 6.0994271
2.1761385 1.659118 6.0905982
2.1712063 1.6541542 6.0912913
2.1703598 1.6526711 6.0890006
2.1799235 1.6533654 6.0925193
2.1815279 1.6505009 6.1037863
2.1803255 1.6537458 6.094174
2.1794212 1.6538961 6.0929337
2.1781331 1.6534064 6.0955604
2.1794151 1.6536302 6.0869749
2.1793152 1.651012 6.0988772
2.1788555 1.6508971 6.1003823
2.1808138 1.6525436 6.1002843
2.1808708 1.6520392 6.0950335
2.1803136 1.653722 6.0926555
2.1795755 1.6539432 6.0909611
2.1795344 1.653126 6.0933641
0 0 0
3.8607735 1.8678117 3.0108073
3.8583549 1.8669043 3.0120387
3.8661165 1.8698852 3.0189768
3.8661269 1.8701306 3.0178761
3.8611772 1.8686043 3.014067
3.8677204 1.8640821 3.0277883
3.8650509 1.8648643 3.0279189
3.8635395 1.8719454 3.016957
3.8575389 1.8653745 3.0133551
3.8613045 1.8697384 3.0153785
3.864403 1.8714791 3.0196008
3.8692518 1.873628 3.0278731
3.8655265 1.8687667 3.0163492
3.8592911 1.8693288 3.0159933
3.8608597 1.8699889 3.0157656
1.8530436 2.6654983 3.5684653
1.8509109 2.6646246 3.5673483
1.8138122 2.6663699 3.5417088
1.8206508 2.6565477 3.5441117
1.8276492 2.6581122 3.5468459
1.8427022 2.6671202 3.5627211
1.8405181 2.6709082 3.5622054
1.8334514 2.6672862 3.5589698
1.8296131 2.6649959 3.5584508
1.8279996 2.6565546 3.5600255
1.8383908 2.6653818 3.5648044
1.8465416 2.6600995 3.5681598
1.8371923 2.6731512 3.5579688
1.8164837 2.6630744 3.5387801
1.8325734 2.6646893 3.5540263
1.8213233 2.660817 3.5434137
1.3395956 2.015946 6.0877549
1.3539541 2.0069722 6.0860241
1.3575687 2.0154282 6.1004535
1.3447318 2.0036264 6.0846587
1.3408956 2.0166647 6.0933777
1.3432795 2.0175773 6.0848718
1.348365 2.0131876 6.0819757
1.3449907 2.0166409 6.0855676
1.3474293 2.0180543 6.0881997
1.3442573 2.0156096 6.0861157
1.3438368 2.0165292 6.0854765
1.3391042 2.0212795 6.0815963
1.3404618 2.023223 6.0827988
1.3433147 2.0126465 6.0904218
1.3369924 2.0168422 6.0880307
1.3377047 2.0173415 6.0875564
3.6437238 1.7145352 3.1358592
3.6469919 1.7157206 3.1361782
3.6494431 1.7179022 3.1339294
3.6509079 1.7137742 3.1384328
3.6469302 1.7146354 3.1372097
3.6454592 1.7056235 3.1433913
3.6465671 1.7109025 3.1461729
3.6460871 1.7146599 3.1375681
3.6435305 1.7122823 3.1431491
3.649518 1.7222808 3.1500493
3.7920092 2.6241883 2.0725903
3.8063377 2.6277022 2.0840682
3.7906705 2.6303907 2.0654565
3.793857 2.6304413 2.0689665
3.7928151 2.6364108 2.069735
3.7873408 2.6295262 2.0634959
3.7908481 2.6286975 2.0675581
3.8047378 2.6244725 2.0852859
4.4518225 2.44407 5.2431229
4.474851 2.4532689 5.2634553
4.4719325 2.4536068 5.2610019
4.4701994 2.4461953 5.2590327
4.47199 2.4488763 5.2666932
4.4827908 2.4402028 5.276452
4.4714069 2.4501435 5.2732006
4.4576205 2.4443684 5.2495607
4.4601018 2.4453357 5.2539012
4.4576998 2.4509242 5.2620523
4.4536128 2.4486197 5.2575084
4.482293 2.4382862 5.2667431
4.4684108 2.451141 5.2626061
4.4731714 2.4521147 5.2614596
4.4633666 2.0268706 1.3511991
4.4726253 2.0338111 1.3682635
4.4668642 2.0236368 1.3566772
4.4665548 2.0275679 1.3635599
4.4751505 2.0198008 1.3697484
4.4804111 2.025135 1.368437
4.470914 2.0159315 1.3603152
4.4668206 2.0272201 1.3608457
4.4667324 2.0268286 1.3614158
4.4688803 2.0232847 1.3632019
4.475548 2.0334692 1.3663111
4.4670621 2.0252218 1.3597507
4.4665292 2.0270256 1.360037
4.4656418 2.0293551 1.3607931
4.4643139 2.0272334 1.3596831
4.462355 2.0240712 1.3593208
4.4648669 2.0300502 1.3622383
4.4742854 2.0255906 1.3636513
4.4664927 2.0262582 1.3599766
4.4648541 2.0258812 1.3619345
4.4712381 2.0267327 1.3641382
4.4752183 2.0255909 1.3668042
4.4697252 2.0243184 1.3571955
4.4740297 2.0235297 1.3587975
4.4698222 2.0292212 1.3548979
0 0 0
2.1794134 1.6417145 6.1014704
2.1851136 1.6546145 6.0989784
2.1799132 1.6597064 6.0901259
2.1711474 1.6574751 6.0925777
2.1704115 1.6569837 6.0913041
2.1731976 1.6587203 6.0971956
2.1715093 1.6540358 6.0965946
2.173047 1.651325 6.0983407
2.1755096 1.655964 6.0968323
2.1762814 1.6543353 6.0928127
2.1781529 1.659176 6.0971459
2.1817704 1.6568764 6.0934492
2.1799749 1.6536673 6.0970659
2.1804703 1.6537543 6.0946581
2.1880357 1.6556792 6.0906384
2.1803426 1.6481049 6.0958759
2.1832435 1.6534501 6.0960858
2.178028 1.6502295 6.1013474
2.1781585 1.6522525 6.0917032
2.181737 1.6570857 6.0936366
2.1803956 1.6566709 6.0936923
2.1818888 1.6547685 6.0941543
3.8653772 1.869704 3.0181859
3.8611233 1.8675901 3.0088427
3.8624671 1.8681482 3.0139591
3.8589865 1.8688648 3.0139479
3.8618995 1.8716254 3.0197451
3.860718 1.8634858 3.0220159
3.8610378 1.8606096 3.0158028
3.8631783 1.8623952 3.0142091
3.866759 1.8724703 3.0146227
3.8549142 1.8656457 3.0125125
3.8540611 1.8693474 3.0108767
3.8657988 1.8678388 3.0180435
3.854518 1.8721076 3.0159199
3.8597423 1.8705915 3.0102443
3.8664243 1.8704453 3.0174988
3.8718424 1.8710203 3.0160623
1.84152 2.6669656 3.5775439
1.8191808 2.6663715 3.5459233
1.8222817 2.6590112 3.5521003
1.8330373 2.6655129 3.5673486
1.8341505 2.6662542 3.5597415
1.8440064 2.6661656 3.5623514
1.8395682 2.6639395 3.56512
1.8370233 2.6653027 3.5593112
1.8309568 2.66319 3.5526573
1.8306776 2.6553232 3.5595906
1.8357606 2.6650974 3.5617034
1.8376832 2.6588653 3.5611986
1.841544 2.6591981 3.5619778
1.8223059 2.663018 3.5445891
1.8144221 2.667502 3.537129
0 0 0
1.3416419 2.0157634 6.0844304
1.3422033 2.0230449 6.0760285
1.3511762 2.0276011 6.0840242
1.3420785 2.0067103 6.0710456
1.3539018 2.0217284 6.0781881
1.3473039 2.0307281 6.0900386
1.3520937 2.0164467 6.0899254
1.3450865 2.01662 6.0861096
1.344908 2.0167721 6.0863263
1.3425542 2.0177524 6.0869165
1.3460604 2.0164039 6.0874558
1.3467985 2.0161103 6.0859662
1.3392308 2.013988 6.0842303
1.3392182 2.0118456 6.0779128
1.3430278 2.0140914 6.075481
0 0 0
3.646557 1.7177912 3.135988
3.6474526 1.7154707 3.1370151
3.6559903 1.7177451 3.1348841
3.653283 1.7186322 3.1308043
3.6489406 1.7219602 3.135742
3.6463542 1.7140117 3.1377548
3.6468022 1.7135347 3.1377753
3.645438 1.7153579 3.1352781
3.6485972 1.7151994 3.1365224
3.6447422 1.7159843 3.1374302
3.6520783 1.7211328 3.1474015
3.7779491 2.6305441 2.0522173
3.7957928 2.6294369 2.0755394
3.7800838 2.6248218 2.0654369
3.7943471 2.6264398 2.0830739
3.7856122 2.6341662 2.0651795
3.7909576 2.6273193 2.0658218
3.7860813 2.6288294 2.0614226
4.4648254 2.4448044 5.2600995
4.4673182 2.4459719 5.269252
4.468291 2.4428728 5.2676076
4.4695773 2.4435402 5.2629702
4.4759071 2.4445235 5.2649309
4.4703747 2.4396121 5.2556116
4.4729718 2.4451704 5.2567322
4.4557452 2.4522448 5.2582756
4.4636042 2.4432276 5.2569056
4.4705353 2.4456826 5.2679752
4.4612388 2.442514 5.2608256
4.4842994 2.4370059 5.2712413
4.4745306 2.4429005 5.2619113
4.459143 2.4537104 5.2650317
4.4751424 2.0355671 1.3554273
4.4666884 2.0283669 1.365135
4.4712673 2.0277555 1.3593409
4.4694035 2.0252562 1.3675238
4.470011 2.0321322 1.3649746
4.4798458 2.0225051 1.3720268
4.4679478 2.0187173 1.36984
4.4670407 2.0276255 1.360512
4.4666889 2.0258196 1.3649116
4.4683205 2.0265203 1.3653138
4.4662854 2.0229972 1.3641892
4.4644495 2.026101 1.3576835
4.4670754 2.0272056 1.3608049
4.467741 2.0267659 1.3613227
4.4630055 2.0235076 1.3616518
4.4690944 2.0262606 1.3685935
4.4677791 2.0276137 1.3619779
4.4678886 2.0257168 1.3533448
4.4635514 2.0234684 1.3533145
4.4667073 2.0304628 1.3643111
4.4717431 2.031888 1.3681511
4.4698579 2.0301328 1.3674693
4.471506 2.0287377 1.369771
4.4709348 2.0261471 1.3686956
4.4685644 2.0275871 1.3619567
2.1799023 1.6540472 6.09251
2.1793539 1.6546917 6.0912136
2.176256 1.649697 6.0945316
2.1746231 1.6557576 6.0904646
2.1802035 1.6537991 6.0959908
2.1825013 1.6532695 6.0943745
2.1742763 1.6458519 6.0884584
2.1748493 1.6433469 6.0961067
2.1697521 1.6530899 6.0960741
2.1746496 1.653627 6.0903175
2.1782251 1.6543532 6.0993381
2.1809854 1.6607383 6.0948612
2.1800132 1.6541605 6.0919468
2.1780413 1.6505395 6.0941838
2.1766649 1.6534973 6.096562
2.1872796 1.6558546 6.0929881
2.1755445 1.6518393 6.0867126
2.1750088 1.6503735 6.0871745
2.1788658 1.6515859 6.1015111
2.1795805 1.6519707 6.1016954
2.1761262 1.654321 6.0985839
2.1781665 1.6504593 6.0959406
2.177639 1.6532432 6.0979914
3.8579495 1.8812826 3.0173861
3.8651442 1.8760366 3.0120142
3.8641132 1.8743954 3.0194265
3.8633399 1.8710765 3.015602
3.8647159 1.8678613 3.0133032
3.8628778 1.8713673 3.014938
3.8658911 1.868061 3.0183971
3.8674446 1.8724913 3.0124608
3.8638847 1.871852 3.0135815
3.8669574 1.8696287 3.0086589
3.8703243 1.8743244 3.0151666
3.8735487 1.8701702 3.0203014
3.8644645 1.8729569 3.0258757
3.8707544 1.8795055 3.0244407
3.8575481 1.8720401 3.0141381
3.8599588 1.8843691 3.0190269
1.8485779 2.6613093 3.5791829
1.8364304 2.6670928 3.5618264
1.8386587 2.6694569 3.5703087
1.8413445 2.6678847 3.5697631
1.8350448 2.6684779 3.5627489
1.8420469 2.6597558 3.5644151
1.853884 2.6648981 3.5751638
1.8477899 2.6678015 3.5787759
1.8267694 2.6681895 3.5565658
1.840619 2.6634613 3.5603449
1.8338838 2.6619151 3.5590753
1.8426483 2.6637811 3.563666
1.8378126 2.6599772 3.5582551
1.8451741 2.6610064 3.5700813
1.8357267 2.6632954 3.5625905
0 0 0
1.3489912 2.0084897 6.0830405
1.3443115 2.0158127 6.0826844
1.3450459 2.0155836 6.0855475
1.3437063 2.0179853 6.0826326
1.3401833 2.0131857 6.0761899
1.3380573 2.0270763 6.0873892
1.3447875 2.0132802 6.0846691
1.3440811 2.0170215 6.0909903
1.3452145 2.0145906 6.0919127
1.3418557 2.013645 6.0872699
1.3464476 2.014286 6.0903091
1.342212 2.0172675 6.0842834
1.3434474 2.0165399 6.0848958
1.345841 2.018195 6.086651
1.3450347 2.017484 6.0859224
1.3419469 2.0234793 6.0805933
3.6424551 1.7132848 3.1240384
3.6483222 1.7154742 3.1400923
3.6483652 1.7143323 3.1375306
3.647901 1.7187964 3.1412143
3.6446562 1.7164402 3.1362875
3.6404164 1.7150032 3.1385038
3.643111 1.7177709 3.1420589
3.6447984 1.7147259 3.1392814
3.6500083 1.7178618 3.1409351
3.6408674 1.721949 3.1379484
3.6542812 1.7150672 3.1359234
3.6535853 1.7011592 3.141097
3.7889535 2.6225501 2.0665273
3.7883961 2.6274111 2.06745
3.8033588 2.6259485 2.0781246
3.7839163 2.6302642 2.0607298
3.7842899 2.630014 2.0616065
3.7938515 2.6316925 2.0736325
4.4572531 2.4358715 5.2553672
4.4566723 2.4431956 5.2492032
4.4703359 2.4406432 5.2596194
4.4760772 2.4437874 5.2678885
4.4744414 2.4384828 5.2644744
4.4668956 2.4439147 5.2614455
4.4644103 2.4485514 5.2554772
4.4538818 2.4530467 5.2547159
4.4734167 2.4480022 5.2678799
4.4668857 2.4440295 5.2623859
4.4609371 2.4394917 5.2621157
4.4766795 2.4334487 5.2623367
4.4683256 2.4416852 5.2555339
4.4621378 2.4568389 5.2573819
4.4666612 2.0267572 1.357412
4.4669286 2.0270445 1.3613066
4.4661775 2.0262168 1.3616078
4.466663 2.0317943 1.3658766
4.4650128 2.0277227 1.360056
4.4670745 2.0244126 1.3615576
4.4721564 2.0255767 1.3640257
4.4672774 2.0292461 1.362145
4.4674685 2.0264843 1.3620343
4.467134 2.0267683 1.3611957
4.4656134 2.0216761 1.3526129
4.4662318 2.0278721 1.3616152
4.4670857 2.0298991 1.3627167
4.4662386 2.0257332 1.362713
4.4662662 2.0255938 1.3621135
4.4650776 2.0221575 1.3668899
4.4697924 2.0250366 1.3629121
4.4635157 2.0233337 1.3599691
4.4635611 2.0271655 1.3587306
4.4699086 2.0322563 1.3617864
4.4705933 2.0266662 1.3588269
4.4637918 2.0248846 1.363301
4.4647302 2.023712 1.3602538
4.4662985 2.0312719 1.3625611
4.464257 2.0215475 1.3704683
2.1810489 1.6544146 6.0927921
2.1818607 1.6553176 6.0967628
2.1771499 1.6505498 6.097272
2.177046 1.6525407 6.092872
2.1775069 1.6524414 6.093605
2.1799691 1.6538303 6.0929212
2.1797988 1.6458776 6.0953038
2.1790727 1.6534608 6.0952351
2.1761737 1.6490097 6.0976055
2.1812111 1.6606956 6.0941926
2.1754038 1.6566948 6.0995563
2.1838869 1.6495513 6.0945005
2.1816495 1.6530752 6.1020093
2.1744734 1.653726 6.0981525
2.1796086 1.656677 6.0944629
2.1807274 1.6563602 6.0939329
2.1763584 1.6562614 6.084946
2.179369 1.6525719 6.0902731
2.1856311 1.6526139 6.0944473
2.1807831 1.6557575 6.092242
2.181558 1.6562355 6.0894145
2.1803736 1.6595623 6.0910744
2.1886488 1.6552731 6.0943209
3.864026 1.8746184 3.0148809
3.8642465 1.8731305 3.0242976
3.864412 1.8714589 3.0236763
3.8638306 1.8733452 3.0192788
3.863386 1.8675832 3.0130818
3.8714586 1.8687106 3.0153856
3.8600042 1.8635567 3.0126356
3.8652522 1.8737384 3.0156711
3.8637039 1.8723317 3.0123862
3.8651536 1.869919 3.0181581
3.8676339 1.8765009 3.0162044
3.8678874 1.8679555 3.0155963
3.8657062 1.8715356 3.0205375
3.87178 1.8763599 3.0249192
3.8621376 1.8740382 3.0144807
3.8647784 1.8695838 3.0191272
1.8261437 2.660911 3.5609717
1.8444563 2.6619699 3.5778193
1.8293045 2.6577859 3.5620795
1.83002 2.6581581 3.5621352
1.837217 2.6688087 3.5647337
1.8465532 2.6640939 3.5651556
1.8320673 2.6672048 3.5607626
1.8269723 2.6650605 3.556451
1.8293924 2.6677556 3.5548947
1.840121 2.6673596 3.565281
1.828458 2.6676205 3.5493687
1.8266241 2.6630519 3.5473105
1.8371021 2.6672071 3.5625075
1.8398885 2.6557365 3.5639197
1.836554 2.6560708 3.5593926
1.8192955 2.6653245 3.539008
1.3396521 2.0124819 6.0697784
1.3414869 2.0094497 6.0795811
1.3453511 2.0162435 6.0846111
1.3432272 2.0134085 6.0810604
1.3434589 2.0135388 6.0817321
1.342753 2.0159985 6.0862219
1.3446307 2.0157474 6.085261
1.3458635 2.016822 6.0866936
1.3452514 2.0162292 6.0856996
1.3449813 2.0159054 6.0856142
1.3481052 2.0118721 6.0852917
1.342394 2.0147468 6.0853188
1.3391845 2.0193726 6.0853543
1.3398268 2.0207629 6.0827724
1.3463091 2.0225595 6.088234
1.3389494 2.0192902 6.0916064
3.6576864 1.7174685 3.1372125
3.6474876 1.712828 3.1394724
3.6517378 1.7119345 3.1452768
3.6419595 1.7190124 3.1369879
3.6450627 1.7156929 3.1377159
3.6458588 1.7138108 3.137829
3.6456164 1.71078 3.142989
3.6444949 1.7181737 3.1345256
3.6416763 1.7119714 3.1333225
3.6376229 1.7114748 3.1356346
3.6461069 1.7097746 3.1322682
3.6457131 1.7165674 3.1370893
3.6347625 1.7087164 3.1291361
3.7873083 2.6206391 2.0592339
3.8061579 2.6293956 2.0794282
3.7915439 2.6285803 2.0688005
3.7891888 2.6277775 2.0649374
3.7942885 2.6269408 2.0738219
4.467265 2.4452728 5.2708433
4.4685398 2.4364835 5.2651702
4.4773467 2.4412176 5.2656648
4.4720932 2.4429011 5.2616472
4.4673892 2.4447502 5.2544711
4.47274 2.4500908 5.2654468
4.4661895 2.4516809 5.2643185
4.4705959 2.4476394 5.2700484
4.4621065 2.4442851 5.2643122
4.4653299 2.4517258 5.2630047
4.4658157 2.4439044 5.2606983
4.4643635 2.4439025 5.2530845
4.4635222 2.4443858 5.2627669
4.4719422 2.444722 5.2717547
4.4630812 2.0185681 1.3650895
4.4656496 2.0255866 1.3620126
4.4662132 2.0287199 1.3673197
4.4551 2.0215957 1.3594152
4.4668803 2.0259258 1.3605946
4.4666018 2.0229644 1.3622236
4.456806 2.0254543 1.3622345
4.4599735 2.0286116 1.366874
4.4751473 2.0297591 1.3567451
4.4736702 2.0269285 1.354584
4.4595801 2.023282 1.3502479
4.4656559 2.026158 1.3631484
4.4707754 2.0288013 1.3614732
4.4669964 2.0260125 1.3621564
4.4699012 2.0255754 1.3667261
4.4675243 2.0211288 1.3654339
4.463007 2.0245476 1.3604248
4.465827 2.0234573 1.3593751
4.4636943 2.0236412 1.3590326
4.4681598 2.0276223 1.3641747
4.4657803 2.0315852 1.357878
4.4676526 2.0299151 1.3555172
4.4654528 2.0260867 1.3620978
4.464788 2.0307133 1.3655032
2.1800739 1.6510712 6.0893322
2.1828866 1.6544498 6.0901001
2.1763722 1.657913 6.0943985
2.1775627 1.6536352 6.1000536
2.1778773 1.6514036 6.0875738
2.1787491 1.6527152 6.0883021
2.179282 1.6554796 6.0914866
2.1803485 1.6499489 6.0930579
2.1729489 1.6532792 6.0950932
2.1782689 1.6482617 6.0951505
2.1788645 1.6608489 6.0938658
2.1822809 1.6625411 6.0963453
2.1831113 1.6588231 6.09036
2.1831706 1.6581169 6.099453
2.1783005 1.64963 6.0929498
2.180269 1.6537035 6.0935515
2.1729782 1.6582229 6.0867119
2.1702768 1.6472673 6.0884069
2.176264 1.6497325 6.0975894
2.1812287 1.6535148 6.0922705
2.1788136 1.654045 6.091329
2.183344 1.6551581 6.0961498
2.1821914 1.6531925 6.0969212
2.1788507 1.6538716 6.0919552
2.1785152 1.6551554 6.0905183
3.8623933 1.8670026 3.0172236
3.8629142 1.8701624 3.0188343
3.8613408 1.8718333 3.0192756
3.8632091 1.8680626 3.0126056
3.8681361 1.8707462 3.0257975
3.8564049 1.8643631 3.0153422
3.8625592 1.8722099 3.0167407
3.8624679 1.8720502 3.0151437
3.8656412 1.8691729 3.0178666
3.8639302 1.8716827 3.0148748
3.8616735 1.8705181 3.0172517
3.865241 1.8690738 3.0203796
3.8639864 1.8774707 3.0200358
3.8594307 1.8682101 3.0136739
3.8768225 1.8632305 3.0226558
1.8390161 2.6652963 3.5663978
1.8424413 2.6647551 3.5685221
1.8335695 2.6684131 3.5636326
1.8372681 2.667347 3.5624119
1.8375716 2.6659979 3.5634912
1.8522971 2.665644 3.5730746
1.8274232 2.6729073 3.5561582
1.8389879 2.674144 3.5639128
1.8340597 2.6670603 3.5611089
1.8311953 2.6658511 3.5568514
1.8282253 2.6650911 3.5531692
1.8261423 2.6642703 3.5551401
1.8362073 2.6664046 3.562126
1.8364094 2.6664571 3.5619291
1.85439 2.6645191 3.5739215
1.8320771 2.6662157 3.5656101
1.8468981 2.6626963 3.5757031
1.3410927 2.0153347 6.071454
1.3466255 2.0114184 6.0850517
1.3447596 2.0121515 6.0789789
1.3532246 2.0107963 6.0901372
1.342959 2.0146505 6.089295
1.3468357 2.0192339 6.0861383
1.3481392 2.018198 6.0875096
1.3449413 2.0169972 6.0856081
1.3436372 2.0223795 6.083088
1.3421865 2.0152454 6.0781439
1.3464258 2.0131861 6.0832196
1.344987 2.0166172 6.0858543
1.342009 2.0161852 6.0803661
1.3435469 2.0142166 6.0864126
1.3433797 2.0156086 6.0858342
3.6419736 1.7248818 3.1404985
3.6550199 1.7159981 3.1463812
3.6549368 1.7106622 3.1444722
3.6435372 1.7200723 3.1356899
3.6488355 1.7136992 3.1437763
3.6498473 1.7069912 3.1403118
3.642559 1.710985 3.1409349
3.6419407 1.7206428 3.1387216
3.6448697 1.7198176 3.1371637
3.645399 1.714828 3.1375691
3.6449385 1.7137536 3.1365878
3.6455491 1.7138635 3.1374601
3.6467899 1.7120022 3.1370837
3.644058 1.7152992 3.1378946
3.7967492 2.6286502 2.0744494
3.796787 2.62989 2.0715485
3.7919283 2.6311461 2.0654296
3.786165 2.6296383 2.0638543
4.4655822 2.4442871 5.2610356
4.4640899 2.4441427 5.2593256
4.4702598 2.4450649 5.2635298
4.4694076 2.44422 5.2637468
4.4658861 2.4438446 5.2603657
4.4664117 2.4460393 5.2611374
4.467823 2.4464249 5.263233
4.4736379 2.4470345 5.2696617
4.4663267 2.443473 5.2689333
4.4643372 2.4509767 5.2601291
4.4651845 2.4452818 5.2603243
4.46339 2.4465747 5.2567816
4.4639357 2.4440764 5.2603061
4.465435 2.4443248 5.2623638
4.4593979 2.4420138 5.2583386
4.4624823 2.0328425 1.3697832
4.461059 2.0288557 1.3640078
4.4617883 2.0155673 1.3570918
4.466779 2.025367 1.3607598
4.4682022 2.0230645 1.3598322
4.4648014 2.0193184 1.3634106
4.469197 2.0301321 1.3602021
4.4659092 2.0267507 1.3651485
4.4717577 2.0278475 1.3715431
4.4692173 2.0182126 1.356538
4.4673864 2.0303176 1.3591987
4.4678775 2.0224356 1.3581591
4.4644492 2.0234088 1.3614827
4.4645933 2.0260156 1.3613499
4.4630759 2.0263928 1.3621324
